SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BCLIND,EQ,54.4,55.7,53.7,54.65,54.8,53.7,1738578,95147488.9,16-NOV-2023,8466,INE412G01024
BDL,EQ,1090.0,1119.45,1087.05,1107.45,1106.1,1089.7,640710,709723014.05,16-NOV-2023,28072,INE171Z01018
BECTORFOOD,EQ,1315.6,1328.0,1268.15,1287.65,1288.95,1315.5,190114,248283719.55,16-NOV-2023,17258,INE495P01012
BEL,EQ,143.25,144.35,142.2,142.6,142.65,143.05,11453235,1638643272.65,16-NOV-2023,57606,INE263A01024
BEML,EQ,2274.0,2274.0,2239.0,2245.85,2242.0,2269.9,76297,171633768.55,16-NOV-2023,8847,INE258A01016
BEPL,EQ,88.7,93.9,88.4,91.8,92.0,88.1,1865078,171337247.6,16-NOV-2023,12997,INE922A01025
BERGEPAINT,EQ,574.85,579.75,572.7,578.25,577.0,575.3,359440,207361717.4,16-NOV-2023,13824,INE463A01038
BFINVEST,EQ,501.0,502.4,495.0,498.05,496.0,497.4,20504,10220034.65,16-NOV-2023,1610,INE878K01010
BFSI,EQ,19.99,20.62,19.93,20.06,20.06,20.03,237165,4765616.19,16-NOV-2023,1122,INF769K01HI8
BFUTILITIE,EQ,621.45,636.05,621.15,624.55,622.6,621.45,57575,36208916.0,16-NOV-2023,3794,INE243D01012
BGRENERGY,EQ,73.05,79.5,73.05,77.8,78.0,73.05,1833173,141540278.95,16-NOV-2023,10907,INE661I01014
BHAGCHEM,EQ,1640.2,1640.2,1591.1,1601.0,1609.95,1623.95,9323,15015870.95,16-NOV-2023,920,INE414D01019
BHAGERIA,EQ,148.95,149.45,145.7,146.55,146.4,148.2,18925,2781913.55,16-NOV-2023,569,INE354C01027
BHARATFORG,EQ,1061.8,1063.9,1049.1,1057.25,1056.0,1061.8,614110,648710574.45,16-NOV-2023,32791,INE465A01025
BHARATGEAR,EQ,117.1,117.1,114.05,114.4,114.5,114.5,23511,2704011.15,16-NOV-2023,524,INE561C01019
BHARATRAS,EQ,9073.9,9073.9,9009.15,9027.5,9021.0,9042.75,337,3043576.65,16-NOV-2023,201,INE838B01013
BHARATWIRE,EQ,283.0,285.0,278.9,280.95,280.0,282.95,143863,40601623.55,16-NOV-2023,3624,INE316L01019
BHARTIARTL,EQ,949.0,953.9,943.25,949.55,949.45,950.0,5310736,5040707499.7,16-NOV-2023,153405,INE397D01024
BHEL,EQ,137.4,140.85,137.25,138.65,138.4,137.4,29402772,4100081433.55,16-NOV-2023,104663,INE257A01026
BIGBLOC,EQ,153.5,155.35,153.35,154.55,154.8,154.65,39830,6151892.5,16-NOV-2023,1205,INE412U01025
BIKAJI,EQ,554.2,559.8,545.05,549.1,549.05,549.45,820587,452211050.95,16-NOV-2023,59528,INE00E101023
BIL,EQ,254.9,254.9,241.1,247.9,244.0,248.7,15739,3928227.25,16-NOV-2023,507,INE828A01016
BIOCON,EQ,229.6,234.2,228.25,231.9,231.8,229.1,4508925,1044532686.8,16-NOV-2023,37263,INE376G01013
BIOFILCHEM,EQ,49.75,49.95,48.55,49.05,49.0,49.25,23305,1145856.05,16-NOV-2023,398,INE829A01014
BIRLACABLE,EQ,275.35,275.5,271.0,272.6,273.0,274.35,54043,14747983.2,16-NOV-2023,1787,INE800A01015
BIRLACORPN,EQ,1274.75,1288.1,1268.5,1275.25,1274.0,1274.75,33865,43238490.95,16-NOV-2023,6197,INE340A01012
BIRLAMONEY,EQ,111.0,125.25,111.0,116.35,116.4,109.7,5746559,686864764.0,16-NOV-2023,44927,INE865C01022
BLAL,EQ,157.75,159.9,157.75,158.3,158.1,157.75,69574,11048142.95,16-NOV-2023,2309,INE0N7W01012
BLBLIMITED,EQ,22.25,22.25,21.6,22.0,21.95,21.85,93740,2052875.9,16-NOV-2023,418,INE791A01024
BLISSGVS,EQ,132.9,132.9,127.4,128.3,129.75,131.9,868241,112208029.45,16-NOV-2023,7658,INE416D01022
BLKASHYAP,EQ,66.2,68.8,64.25,65.0,65.2,65.6,1037091,68181656.25,16-NOV-2023,5323,INE350H01032
BLS,EQ,274.0,275.95,267.95,269.45,269.8,272.9,849130,231329416.1,16-NOV-2023,11880,INE153T01027
BLUEDART,EQ,6829.9,6900.0,6806.9,6860.0,6860.3,6816.35,8263,56755426.4,16-NOV-2023,2041,INE233B01017
BLUEJET,EQ,395.0,396.0,384.0,389.15,390.5,392.55,817395,319480351.6,16-NOV-2023,19179,INE0KBH01020
BLUESTARCO,EQ,964.3,988.95,960.5,967.85,976.0,967.1,161974,158310487.25,16-NOV-2023,15217,INE472A01039
BODALCHEM,EQ,74.85,75.4,74.25,74.4,74.5,74.4,149982,11202150.2,16-NOV-2023,1679,INE338D01028
BOMDYEING,EQ,158.9,160.0,157.5,158.0,158.6,158.55,1663501,263885951.7,16-NOV-2023,11549,INE032A01023
BOROLTD,EQ,407.8,412.9,403.4,404.85,404.0,408.5,73729,30038533.7,16-NOV-2023,5310,INE02PY01013
BORORENEW,EQ,427.0,429.85,420.0,421.65,422.0,427.65,180667,76807977.85,16-NOV-2023,9356,INE666D01022
BOSCHLTD,EQ,19749.9,20700.0,19670.65,20589.15,20586.15,19722.4,72642,1483011225.55,16-NOV-2023,23429,INE323A01026
BPCL,EQ,394.0,401.3,393.0,398.65,397.95,392.55,7708086,3073401278.9,16-NOV-2023,110043,INE029A01011
BRIGADE,EQ,734.05,735.95,710.05,714.6,714.75,736.0,194150,140576335.75,16-NOV-2023,12288,INE791I01019
BRITANNIA,EQ,4710.0,4729.0,4679.6,4702.1,4705.0,4710.8,178375,839974160.65,16-NOV-2023,37262,INE216A01030
BRNL,EQ,40.75,41.85,40.35,41.3,41.4,40.75,115997,4777463.85,16-NOV-2023,744,INE727S01012
BSE,EQ,2301.0,2346.0,2261.4,2326.25,2332.0,2302.35,1882695,4348649839.25,16-NOV-2023,89143,INE118H01025
BSHSL,EQ,241.4,241.9,233.0,233.65,233.65,241.4,28917,6801166.3,16-NOV-2023,820,INE032Z01020
BSL,EQ,179.55,182.0,178.35,178.8,178.6,179.85,2798,502624.15,16-NOV-2023,142,INE594B01012
BSLGOLDETF,EQ,55.5,55.5,53.58,54.44,54.45,54.44,12243,665266.36,16-NOV-2023,379,INF209KB18D3
BSLNIFTY,EQ,22.75,22.75,22.0,22.44,22.45,22.31,90297,2026876.94,16-NOV-2023,1932,INF209KB19D1
BSLSENETFG,EQ,64.0,64.96,63.5,64.57,64.35,64.06,1935,124977.49,16-NOV-2023,62,INF209KB10E8
BSOFT,EQ,616.0,623.55,605.25,619.0,617.05,612.45,2912928,1792847957.9,16-NOV-2023,50744,INE836A01035
BTML,EQ,162.5,162.5,157.65,160.15,160.7,160.05,58156,9270031.4,16-NOV-2023,1119,INE0EEJ01015
BURNPUR,EQ,8.4,8.4,8.25,8.4,8.4,8.0,3330853,27919121.5,16-NOV-2023,1947,INE817H01014
BUTTERFLY,EQ,1080.0,1100.0,1050.1,1060.0,1062.9,1064.65,8204,8737305.5,16-NOV-2023,701,INE295F01017
BYKE,EQ,60.15,60.15,60.15,60.15,60.15,57.3,116039,6979745.85,16-NOV-2023,278,INE319B01014
CALSOFT,EQ,13.8,14.05,12.75,13.35,13.2,13.65,80487,1083866.65,16-NOV-2023,385,INE526B01014
CAMLINFINE,EQ,130.35,134.7,129.35,132.9,132.7,129.7,864118,114440262.8,16-NOV-2023,12255,INE052I01032
CAMPUS,EQ,258.05,259.9,256.55,258.0,258.15,258.05,470867,121615991.45,16-NOV-2023,9164,INE278Y01022
CAMS,EQ,2814.0,2890.0,2802.2,2839.7,2840.0,2804.45,713903,2033660363.05,16-NOV-2023,44772,INE596I01012
CANBK,EQ,408.0,409.65,404.05,405.95,405.55,407.4,3499762,1423332909.1,16-NOV-2023,39659,INE476A01014
CANFINHOME,EQ,752.4,757.25,747.7,749.5,749.1,752.3,176802,132828712.25,16-NOV-2023,7209,INE477A01020
CANTABIL,EQ,206.0,211.8,205.8,209.45,209.05,204.1,111670,23310591.4,16-NOV-2023,4680,INE068L01024
CAPACITE,EQ,246.0,266.55,241.45,262.45,261.85,245.3,4027033,1029241643.15,16-NOV-2023,44653,INE264T01014
CAPLIPOINT,EQ,1319.95,1323.2,1279.5,1284.5,1288.0,1313.15,107250,138911214.6,16-NOV-2023,10373,INE475E01026
CAPTRUST,EQ,97.9,104.9,97.2,101.0,100.45,97.9,52760,5407682.6,16-NOV-2023,2037,INE707C01018
CARBORUNIV,EQ,1089.9,1107.5,1086.2,1100.9,1096.0,1088.25,119771,131665577.8,16-NOV-2023,10058,INE120A01034
CAREERP,EQ,219.0,222.5,215.05,219.6,220.25,216.9,38961,8492373.45,16-NOV-2023,5690,INE521J01018
CARERATING,EQ,852.1,857.95,846.35,853.8,854.0,850.3,35487,30267718.9,16-NOV-2023,4004,INE752H01013
CARTRADE,EQ,854.95,870.9,851.15,858.35,860.0,852.1,184520,158820058.55,16-NOV-2023,11443,INE290S01011
CARYSIL,EQ,866.15,878.35,849.0,852.8,850.5,869.2,82310,70949963.55,16-NOV-2023,4381,INE482D01024
CASTROLIND,EQ,135.45,135.6,133.25,133.95,134.3,134.7,1573181,211467119.8,16-NOV-2023,18562,INE172A01027
CCL,EQ,641.35,645.0,637.1,640.3,640.0,635.0,94999,60851870.75,16-NOV-2023,5393,INE421D01022
CDSL,EQ,1803.0,1803.0,1665.0,1784.3,1791.5,1811.9,2403259,4243574323.3,16-NOV-2023,95218,INE736A01011
CEATLTD,EQ,2128.1,2128.95,2109.0,2118.95,2119.0,2114.25,209103,442969378.75,16-NOV-2023,13781,INE482A01020
CELLO,EQ,789.9,798.0,782.95,790.85,788.0,787.45,746640,591956416.45,16-NOV-2023,36918,INE0LMW01024
CENTENKA,EQ,423.65,424.05,417.05,419.2,417.15,421.2,35920,15091120.05,16-NOV-2023,3151,INE485A01015
CENTRALBK,EQ,47.3,47.3,46.7,46.8,46.8,47.35,9908737,464941271.45,16-NOV-2023,16843,INE483A01010
CENTRUM,EQ,32.25,32.5,30.7,31.1,31.2,32.25,992433,31042039.85,16-NOV-2023,2930,INE660C01027
CENTURYPLY,EQ,642.95,644.85,634.0,636.35,634.5,639.6,54437,34795427.4,16-NOV-2023,5043,INE348B01021
CENTURYTEX,EQ,1242.0,1243.9,1225.8,1235.1,1235.05,1235.1,80032,98774253.85,16-NOV-2023,4426,INE055A01016
CERA,EQ,8815.25,8875.0,8799.95,8839.65,8867.0,8771.35,7609,67301099.75,16-NOV-2023,3194,INE739E01017
CESC,EQ,91.35,98.45,91.0,96.05,96.0,91.3,38662449,3725268971.05,16-NOV-2023,127683,INE486A01021
CGCL,EQ,755.7,774.0,751.55,771.35,773.0,751.95,142335,108675624.05,16-NOV-2023,4676,INE180C01026
CGPOWER,EQ,394.3,401.2,387.3,398.15,397.5,394.3,2327265,918069526.75,16-NOV-2023,38567,INE067A01029
CHALET,EQ,598.9,607.9,595.8,602.35,605.0,596.85,280968,169046511.25,16-NOV-2023,13555,INE427F01016
CHAMBLFERT,EQ,304.7,317.8,304.6,309.05,309.0,304.75,9067894,2836114466.75,16-NOV-2023,69228,INE085A01013
CHEMBOND,EQ,438.7,488.0,438.5,477.85,478.6,438.65,207114,97623990.2,16-NOV-2023,14945,INE995D01025
CHEMCON,EQ,267.7,269.9,265.1,266.05,265.15,265.85,41861,11189752.2,16-NOV-2023,1999,INE03YM01018
CHEMFAB,EQ,366.9,368.1,365.0,366.1,366.0,367.1,5000,1832879.75,16-NOV-2023,392,INE783X01023
CHEMPLASTS,EQ,448.65,449.4,436.2,441.7,442.0,449.25,149491,65972889.45,16-NOV-2023,11265,INE488A01050
CHENNPETRO,EQ,642.0,659.5,621.1,650.05,650.1,638.95,4446257,2865448797.8,16-NOV-2023,68939,INE178A01016
CHEVIOT,EQ,1240.9,1245.0,1229.4,1235.95,1231.0,1228.85,2308,2854921.35,16-NOV-2023,499,INE974B01016
CHOICEIN,EQ,444.8,444.8,433.6,438.45,438.0,442.8,499284,218676490.15,16-NOV-2023,8732,INE102B01014
CHOLAFIN,EQ,1168.95,1176.1,1156.0,1165.3,1162.2,1166.75,848317,990425670.25,16-NOV-2023,55597,INE121A01024
CHOLAHLDNG,EQ,1120.0,1133.0,1100.0,1104.8,1102.9,1116.65,88278,98108970.25,16-NOV-2023,11683,INE149A01033
CIEINDIA,EQ,498.0,499.0,484.75,491.6,490.05,494.55,251258,123404024.7,16-NOV-2023,13085,INE536H01010
CIGNITITEC,EQ,1104.45,1106.95,1082.0,1086.55,1089.9,1097.25,176651,192432608.6,16-NOV-2023,6440,INE675C01017
CIPLA,EQ,1241.05,1246.3,1232.65,1234.8,1235.65,1241.75,1251094,1549534943.5,16-NOV-2023,103525,INE059A01026
CLEAN,EQ,1373.0,1375.65,1356.0,1360.85,1362.0,1372.8,60259,82280707.9,16-NOV-2023,7383,INE227W01023
CLEDUCATE,EQ,84.05,85.1,83.05,83.35,83.65,84.3,97010,8126926.8,16-NOV-2023,1966,INE201M01029
CLSEL,EQ,217.0,222.0,216.05,219.9,219.8,214.0,257588,56346166.05,16-NOV-2023,7658,INE419D01026
CMSINFO,EQ,385.0,391.8,381.65,383.85,385.0,381.15,778628,300558904.15,16-NOV-2023,20951,INE925R01014
COALINDIA,EQ,353.0,354.5,344.85,345.8,347.0,350.6,17617280,6155247658.25,16-NOV-2023,167884,INE522F01014
COASTCORP,EQ,254.25,254.25,248.55,250.1,250.9,248.85,45123,11315364.45,16-NOV-2023,972,INE377E01016
COCHINSHIP,EQ,1104.0,1114.35,1074.75,1078.6,1081.9,1098.25,2173797,2384229024.85,16-NOV-2023,55393,INE704P01017
COFFEEDAY,EQ,46.95,47.5,46.0,46.45,46.4,46.6,3124680,146421026.1,16-NOV-2023,5956,INE335K01011
COFORGE,EQ,5329.25,5738.95,5307.6,5701.1,5702.0,5343.25,1104408,6166995006.4,16-NOV-2023,103193,INE591G01017
COLPAL,EQ,2139.8,2145.2,2123.6,2128.85,2126.0,2136.65,302808,645001018.45,16-NOV-2023,29706,INE259A01022
COMPUSOFT,EQ,24.0,24.8,23.0,24.3,24.25,23.6,417357,10102680.9,16-NOV-2023,1961,INE453B01029
CONCOR,EQ,755.8,758.55,750.2,751.7,750.65,755.55,1304037,981953166.6,16-NOV-2023,54738,INE111A01025
CONCORDBIO,EQ,1363.95,1372.6,1288.0,1305.9,1299.0,1362.8,260543,347186324.05,16-NOV-2023,25770,INE338H01029
CONFIPET,EQ,87.0,88.7,85.15,85.45,85.55,86.55,1045832,90896457.3,16-NOV-2023,5377,INE552D01024
CONSOFINVT,EQ,194.45,197.85,192.05,194.2,193.0,191.55,131829,25693797.5,16-NOV-2023,7074,INE025A01027
CONSUMBEES,EQ,94.9,95.65,94.73,95.34,95.25,94.9,63452,6036433.93,16-NOV-2023,535,INF204KA1LD7
CONTROLPR,EQ,907.75,916.95,892.85,903.1,904.9,906.95,19083,17170351.65,16-NOV-2023,3822,INE663B01015
CORALFINAC,EQ,45.5,45.5,43.55,43.9,44.3,44.85,130574,5813218.3,16-NOV-2023,1551,INE558D01021
CORDSCABLE,EQ,114.5,116.0,111.15,111.6,112.15,114.5,82369,9328520.8,16-NOV-2023,2542,INE792I01017
COROMANDEL,EQ,1120.0,1125.6,1109.35,1119.5,1116.25,1115.25,300319,336035609.4,16-NOV-2023,18828,INE169A01031
COSMOFIRST,EQ,635.0,635.0,630.0,631.25,633.25,630.8,16797,10620223.85,16-NOV-2023,1812,INE757A01017
COUNCODOS,EQ,4.5,4.5,4.3,4.3,4.4,4.45,107582,469962.45,16-NOV-2023,141,INE695B01025
CPSEETF,EQ,57.81,57.81,57.07,57.18,57.28,56.93,1123074,64379560.66,16-NOV-2023,4585,INF457M01133
CRAFTSMAN,EQ,4826.0,5193.0,4826.0,5107.0,5098.0,4805.75,162913,825071817.4,16-NOV-2023,26671,INE00LO01017
CREATIVE,EQ,705.85,720.95,675.05,695.45,677.05,714.1,18971,13426194.95,16-NOV-2023,915,INE985W01018
CREATIVEYE,EQ,4.35,4.35,3.95,3.95,3.95,3.95,4986,19894.85,16-NOV-2023,15,INE230B01021
CREDITACC,EQ,1683.4,1689.9,1650.0,1673.1,1679.95,1674.6,170897,285019023.65,16-NOV-2023,12576,INE741K01010
CREST,EQ,307.95,325.0,303.8,319.35,317.0,307.55,192160,61318237.8,16-NOV-2023,3567,INE559D01011
CRISIL,EQ,4175.5,4275.95,4174.95,4218.5,4218.0,4162.15,60955,257694833.55,16-NOV-2023,10151,INE007A01025
CROMPTON,EQ,281.6,286.65,281.05,285.1,284.5,282.2,2236760,635124858.85,16-NOV-2023,40187,INE299U01018
CROWN,EQ,81.35,81.45,74.3,75.5,76.8,77.6,54410,4280993.15,16-NOV-2023,373,INE491V01019
CSBBANK,EQ,363.45,368.45,357.05,360.3,361.0,362.25,216917,78831160.65,16-NOV-2023,9081,INE679A01013
CSLFINANCE,EQ,404.2,408.0,396.85,402.55,401.75,403.95,114486,46326249.25,16-NOV-2023,6166,INE718F01018
CTE,EQ,66.0,72.0,64.25,70.7,71.0,65.35,393971,27557168.8,16-NOV-2023,3502,INE627H01017
CUB,EQ,143.75,147.9,142.65,147.2,147.35,143.75,8309032,1216250269.75,16-NOV-2023,37543,INE491A01021
CUBEXTUB,EQ,64.0,67.25,62.6,67.25,67.25,64.05,229683,15264631.55,16-NOV-2023,1436,INE144D01012
CUMMINSIND,EQ,1824.95,1853.95,1822.35,1841.95,1843.7,1826.75,707768,1302648245.9,16-NOV-2023,40923,INE298A01020
CUPID,EQ,879.95,888.9,835.05,854.95,854.9,880.1,290299,249934379.7,16-NOV-2023,8798,INE509F01011
CYBERTECH,EQ,144.7,159.45,144.05,156.45,156.9,144.15,522175,80700581.5,16-NOV-2023,8508,INE214A01019
CYIENT,EQ,1684.7,1723.95,1682.05,1713.9,1715.0,1677.75,528735,903820546.65,16-NOV-2023,50350,INE136B01020
CYIENTDLM,EQ,667.4,676.85,661.1,672.15,672.0,667.4,178599,119409091.2,16-NOV-2023,9387,INE055S01018
DABUR,EQ,532.25,535.4,526.2,534.9,534.4,526.0,1612231,858718844.4,16-NOV-2023,41525,INE016A01026
DALBHARAT,EQ,2139.0,2166.75,2109.6,2161.1,2159.0,2122.2,209388,449128053.8,16-NOV-2023,15015,INE00R701025
DALMIASUG,EQ,446.65,448.2,439.2,442.0,440.35,443.7,41057,18236205.65,16-NOV-2023,2884,INE495A01022
DAMODARIND,EQ,51.7,51.7,49.75,50.05,49.8,50.6,37275,1878977.05,16-NOV-2023,731,INE497D01022
DATAMATICS,EQ,575.25,597.95,573.05,594.75,593.9,575.8,281690,165879827.35,16-NOV-2023,16726,INE365B01017
DATAPATTNS,EQ,1856.25,1870.25,1845.0,1851.3,1855.0,1856.25,68795,127663532.5,16-NOV-2023,7887,INE0IX101010
DBCORP,EQ,300.5,306.75,298.35,300.55,300.0,295.4,166513,50275972.45,16-NOV-2023,7550,INE950I01011
DBL,EQ,424.0,429.85,414.65,419.4,418.7,422.75,2296442,969188673.55,16-NOV-2023,31718,INE917M01012
DBOL,EQ,157.1,159.15,156.4,156.75,157.8,156.95,121568,19143990.1,16-NOV-2023,1811,INE0I3401014
DBREALTY,EQ,199.9,207.25,196.75,199.75,201.85,198.55,14881772,2986579717.35,16-NOV-2023,23393,INE879I01012
DCAL,EQ,161.4,168.5,159.45,165.6,165.0,160.6,901716,149464165.6,16-NOV-2023,12792,INE385W01011
DCBBANK,EQ,113.4,115.25,113.25,114.05,113.9,113.05,2023581,231197434.75,16-NOV-2023,9885,INE503A01015
DCM,EQ,74.5,74.5,72.25,72.6,72.8,73.05,45826,3352895.55,16-NOV-2023,598,INE498A01018
DCMNVL,EQ,163.9,164.35,161.25,163.15,163.3,163.1,11272,1835057.3,16-NOV-2023,321,INE08KP01019
DCMSHRIRAM,EQ,911.0,917.8,900.75,906.75,909.75,902.65,30716,27859590.6,16-NOV-2023,3953,INE499A01024
DCMSRIND,EQ,137.5,138.0,133.2,136.9,137.5,135.75,479561,65236671.65,16-NOV-2023,4680,INE843D01027
DCW,EQ,52.8,55.5,52.8,54.9,54.8,52.65,4468427,243364374.95,16-NOV-2023,11928,INE500A01029
DCXINDIA,EQ,320.9,327.8,315.25,317.05,317.9,317.95,2230052,716101426.85,16-NOV-2023,41848,INE0KL801015
DECCANCE,EQ,492.0,495.6,486.2,488.2,487.0,491.95,9271,4557575.5,16-NOV-2023,1019,INE583C01021
DEEPAKFERT,EQ,618.6,623.0,613.3,615.5,619.0,615.0,204034,126051741.45,16-NOV-2023,7199,INE501A01019
DEEPAKNTR,EQ,2119.6,2166.0,2115.5,2149.35,2147.0,2119.6,238362,510674108.2,16-NOV-2023,18429,INE288B01029
DEEPENR,EQ,153.5,153.95,149.35,153.95,153.95,146.65,11861,1820656.75,16-NOV-2023,202,INE677H01012
DEEPINDS,EQ,254.05,258.2,249.45,251.5,252.0,254.45,103408,26149231.2,16-NOV-2023,3706,INE0FHS01024
DELHIVERY,EQ,411.35,419.55,410.15,413.85,416.0,411.35,1032464,427252757.55,16-NOV-2023,31472,INE148O01028
DELPHIFX,EQ,357.9,357.9,340.0,342.2,340.05,349.5,1376,475085.0,16-NOV-2023,135,INE726L01019
DELTACORP,EQ,141.1,141.5,139.35,140.0,139.55,141.2,1251041,175871430.3,16-NOV-2023,10694,INE124G01033
DEN,EQ,59.2,59.45,56.9,57.15,57.3,58.9,5239300,303506803.95,16-NOV-2023,14456,INE947J01015
DENORA,EQ,1786.0,1800.0,1700.0,1719.0,1719.5,1773.9,45178,78902290.75,16-NOV-2023,5374,INE244A01016
DEVIT,EQ,140.95,140.95,136.0,137.3,137.9,138.5,128311,17822697.1,16-NOV-2023,482,INE060X01026
DEVYANI,EQ,182.55,185.9,181.3,182.4,182.7,182.25,2348037,430066396.8,16-NOV-2023,33887,INE872J01023
DGCONTENT,EQ,18.9,20.15,18.85,20.15,20.15,19.2,34873,697002.3,16-NOV-2023,155,INE03JI01017
DHAMPURSUG,EQ,263.2,264.85,260.0,260.2,260.1,262.15,183777,47973991.4,16-NOV-2023,4200,INE041A01016
DHANBANK,EQ,30.35,30.5,29.7,29.85,29.85,30.3,1905782,57309934.95,16-NOV-2023,4386,INE680A01011
DHANI,EQ,39.8,41.5,39.6,41.5,41.5,39.55,1400078,57603906.4,16-NOV-2023,3378,INE274G01010
DHANUKA,EQ,889.8,895.95,867.15,870.7,867.15,884.45,104083,92060254.15,16-NOV-2023,11847,INE435G01025
DHARMAJ,EQ,244.15,250.05,244.15,248.5,247.7,246.35,87001,21599935.75,16-NOV-2023,3536,INE00OQ01016
DHRUV,EQ,60.25,62.25,59.7,60.6,60.6,61.0,61930,3757957.7,16-NOV-2023,1199,INE506Z01015
DHUNINV,EQ,973.5,983.0,950.4,951.95,951.0,956.5,6263,6038748.05,16-NOV-2023,1054,INE320L01011
DIAMINESQ,EQ,456.0,471.45,456.0,459.05,458.15,464.6,6659,3071767.65,16-NOV-2023,971,INE591D01014
DIAMONDYD,EQ,803.2,819.6,803.2,814.9,812.0,808.05,22351,18157214.5,16-NOV-2023,1198,INE393P01035
DICIND,EQ,423.3,438.0,423.3,430.9,438.0,430.15,12130,5226844.6,16-NOV-2023,307,INE303A01010
DIGISPICE,EQ,30.5,31.0,30.1,30.4,30.1,30.25,143811,4385451.65,16-NOV-2023,666,INE927C01020
DISHTV,EQ,17.75,19.45,17.7,19.0,19.1,17.65,102064816,1932502795.95,16-NOV-2023,35512,INE836F01026
DIVGIITTS,EQ,1109.9,1138.85,1079.95,1090.1,1105.0,1088.1,41432,45839036.2,16-NOV-2023,5995,INE753U01022
DIVISLAB,EQ,3536.85,3570.4,3520.0,3548.25,3550.0,3536.85,249987,887234461.1,16-NOV-2023,45861,INE361B01024
DIVOPPBEES,EQ,61.7,61.7,59.1,60.52,60.75,59.9,44682,2694393.07,16-NOV-2023,619,INF204KA1MS3
DIXON,EQ,5273.9,5455.0,5213.1,5426.95,5429.0,5254.25,466866,2500805508.1,16-NOV-2023,46275,INE935N01020
DJML,EQ,158.2,159.9,155.1,157.75,159.75,160.0,5134,810634.75,16-NOV-2023,228,INE0B1K01014
DLF,EQ,621.95,633.3,620.25,630.25,628.0,622.1,3206517,2011531307.8,16-NOV-2023,42535,INE271C01023
DLINKINDIA,EQ,318.2,318.75,310.4,313.1,313.4,316.1,141611,44467595.5,16-NOV-2023,3957,INE250K01012
DMART,EQ,3795.0,3800.0,3765.0,3790.25,3793.8,3791.95,148945,563835253.1,16-NOV-2023,16464,INE192R01011
DMCC,EQ,293.5,296.85,291.85,293.3,294.2,293.5,11815,3473103.1,16-NOV-2023,1510,INE505A01010
DODLA,EQ,813.75,840.0,805.0,813.85,820.25,813.0,433906,356587297.15,16-NOV-2023,29699,INE021O01019
DOLATALGO,EQ,67.45,67.9,65.2,65.8,66.0,67.55,414328,27544328.15,16-NOV-2023,3391,INE966A01022
DOLLAR,EQ,442.3,447.0,437.1,444.6,444.0,444.3,54800,24240585.35,16-NOV-2023,3989,INE325C01035
DONEAR,EQ,96.0,97.65,96.0,96.3,96.5,96.05,124782,12076743.65,16-NOV-2023,1335,INE668D01028
DPABHUSHAN,EQ,594.85,596.95,573.1,590.7,594.95,591.45,12066,7102572.8,16-NOV-2023,550,INE266Y01019
DPSCLTD,EQ,25.35,25.4,24.05,24.3,24.6,24.95,1763441,43621181.45,16-NOV-2023,4512,INE360C01024
DPWIRES,EQ,600.95,671.15,598.4,616.6,613.0,600.95,138569,86741730.9,16-NOV-2023,12203,INE864X01013
DRCSYSTEMS,EQ,44.5,48.45,43.9,46.3,46.05,44.15,396454,18522047.25,16-NOV-2023,2888,INE03RS01027
DREAMFOLKS,EQ,510.4,555.0,505.25,550.85,552.95,507.65,2341710,1272170257.65,16-NOV-2023,71171,INE0JS101016
DREDGECORP,EQ,486.8,498.0,481.0,484.45,483.1,485.85,199352,97381185.15,16-NOV-2023,9546,INE506A01018
DRREDDY,EQ,5425.0,5575.0,5420.85,5544.25,5535.4,5419.95,339012,1867094243.7,16-NOV-2023,61761,INE089A01023
DSPBANKETF,EQ,43.59,44.75,43.59,44.53,44.56,44.48,7347,328286.35,16-NOV-2023,83,INF740KA1RX3
DSPGOLDETF,EQ,60.4,60.8,60.0,60.25,60.25,60.2,1002,60365.25,16-NOV-2023,49,INF740KA1SW3
DSPITETF,EQ,31.77,32.6,31.61,32.45,32.55,31.7,31513,1016550.11,16-NOV-2023,140,INF740KA1SX1
DSPN50ETF,EQ,200.14,203.09,200.14,202.58,201.95,200.91,193,39022.34,16-NOV-2023,31,INF740KA1CL0
DSPNEWETF,EQ,243.36,247.0,243.36,246.25,243.51,243.89,26127,6429365.09,16-NOV-2023,109,INF740KA1QK2
DSPPSBKETF,EQ,51.94,52.0,51.71,51.8,51.8,51.79,2911,150910.82,16-NOV-2023,30,INF740KA1SY9
DSPPVBKETF,EQ,23.1,23.18,23.05,23.05,23.05,23.01,5320,123093.08,16-NOV-2023,30,INF740KA1TA7
DSPQ50ETF,EQ,192.71,195.0,190.03,194.11,192.7,192.32,6207,1205005.54,16-NOV-2023,98,INF740KA1QL0
DSPSENXETF,EQ,66.0,66.46,65.9,65.98,65.9,65.84,316,20921.06,16-NOV-2023,17,INF740KA1SZ6
DSPSILVETF,EQ,70.51,71.84,70.51,71.37,71.21,70.87,662008,47552367.46,16-NOV-2023,144,INF740KA1RE3
DSSL,EQ,671.0,671.0,661.05,662.9,661.05,660.75,15285,10151774.45,16-NOV-2023,1619,INE417B01040
DTIL,EQ,218.9,226.05,218.0,219.15,220.9,219.8,11696,2609317.4,16-NOV-2023,421,INE341R01014
