SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
21STCENMGM,EQ,19.4,19.4,19.4,19.4,19.4,19.05,1414,27431.6,13-NOV-2023,8,INE253B01015
360ONE,EQ,532.0,545.5,530.05,541.85,543.0,531.95,168118,90961390.2,13-NOV-2023,6703,INE466L01038
3IINFOLTD,EQ,36.2,37.1,35.65,36.7,36.55,36.2,617964,22558153.65,13-NOV-2023,3001,INE748C01038
3MINDIA,EQ,31847.0,31881.45,31000.0,31256.6,31116.0,31699.55,3790,119684203.1,13-NOV-2023,1001,INE470A01017
3PLAND,EQ,28.05,29.55,28.0,28.55,28.0,28.45,18646,541774.9,13-NOV-2023,502,INE105C01023
5PAISA,EQ,449.4,449.4,438.0,439.35,440.0,444.95,41674,18338143.8,13-NOV-2023,2725,INE618L01018
63MOONS,EQ,327.7,327.7,305.15,307.8,308.5,313.65,483089,154354366.65,13-NOV-2023,8447,INE111B01023
AAATECH,EQ,66.9,66.9,64.0,64.75,64.3,65.8,21690,1424270.7,13-NOV-2023,711,INE0D0U01013
AAKASH,EQ,7.25,7.35,7.15,7.25,7.25,7.3,499515,3620041.35,13-NOV-2023,703,INE087Z01024
AARON,EQ,268.65,269.9,265.1,266.8,266.95,268.65,4744,1268069.55,13-NOV-2023,352,INE721Z01010
AARTIDRUGS,EQ,489.0,492.65,479.0,481.1,482.5,486.95,110312,53533711.55,13-NOV-2023,7342,INE767A01016
AARTIIND,EQ,519.8,520.3,514.75,517.9,517.8,518.6,974717,504623549.75,13-NOV-2023,19818,INE769A01020
AARTIPHARM,EQ,400.0,404.95,390.0,391.8,392.0,399.55,136298,53905381.5,13-NOV-2023,7442,INE0LRU01027
AARTISURF,EQ,635.0,636.35,619.0,624.1,626.8,626.1,6885,4294115.25,13-NOV-2023,1496,INE09EO01013
AARVEEDEN,EQ,24.45,24.75,24.15,24.4,24.75,24.85,11587,282200.15,13-NOV-2023,237,INE273D01019
AARVI,EQ,119.35,119.35,117.35,118.7,119.0,118.55,18703,2214582.1,13-NOV-2023,535,INE754X01016
AAVAS,EQ,1512.55,1534.65,1490.0,1520.2,1513.9,1506.65,97428,147770050.2,13-NOV-2023,11602,INE216P01012
ABB,EQ,4235.9,4307.85,4202.55,4262.75,4252.85,4235.15,157036,670070672.75,13-NOV-2023,21106,INE117A01022
ABBOTINDIA,EQ,23881.65,23946.95,23100.0,23152.65,23149.0,23815.85,18257,424825021.05,13-NOV-2023,7548,INE358A01014
ABCAPITAL,EQ,175.2,178.4,174.65,177.9,178.0,175.6,2261934,400395724.7,13-NOV-2023,20022,INE674K01013
ABFRL,EQ,214.55,220.05,212.75,215.6,215.7,218.35,3047466,660972929.6,13-NOV-2023,21420,INE647O01011
ABSLAMC,EQ,461.45,461.45,445.5,447.45,447.5,459.6,70529,31848894.6,13-NOV-2023,3215,INE404A01024
ABSLBANETF,EQ,44.86,44.86,44.01,44.28,44.3,44.46,22422,994211.71,13-NOV-2023,305,INF209KB17D5
ABSLLIQUID,EQ,1000.01,1000.01,999.99,999.99,999.99,1000.01,141,140998.86,13-NOV-2023,7,INF209KB18T9
ABSLNN50ET,EQ,47.27,47.4,47.11,47.35,47.3,47.5,1961,92648.47,13-NOV-2023,90,INF209KB16D7
ACC,EQ,1838.5,1839.15,1815.0,1834.85,1835.9,1839.15,361409,659517253.75,13-NOV-2023,16084,INE012A01025
ACCELYA,EQ,1384.1,1398.9,1368.0,1370.65,1372.0,1382.15,20434,28129612.95,13-NOV-2023,2901,INE793A01012
ACCURACY,EQ,9.85,9.85,9.4,9.8,9.8,9.75,506026,4914578.55,13-NOV-2023,1211,INE648Z01023
ACE,EQ,872.95,872.95,845.25,858.1,853.45,873.25,198808,170066031.05,13-NOV-2023,13272,INE731H01025
ACEINTEG,EQ,35.85,35.85,34.0,34.95,35.75,35.35,4681,163254.2,13-NOV-2023,99,INE543V01017
ACI,EQ,540.0,545.7,534.0,535.35,535.0,538.4,270513,145680960.75,13-NOV-2023,17293,INE128X01021
ACL,EQ,100.0,100.0,97.5,98.8,98.8,98.25,17125,1688417.6,13-NOV-2023,555,INE666E01020
ADANIENSOL,EQ,768.4,768.4,757.0,759.0,757.6,768.4,179475,136290080.5,13-NOV-2023,9910,INE931S01010
ADANIENT,EQ,2215.5,2241.9,2195.55,2213.65,2218.0,2211.35,853633,1888885758.9,13-NOV-2023,42537,INE423A01024
ADANIGREEN,EQ,942.05,946.9,932.6,940.15,939.0,948.1,341112,319853887.45,13-NOV-2023,18095,INE364U01010
ADANIPORTS,EQ,810.0,828.0,807.5,809.85,810.35,812.25,1050882,852312736.95,13-NOV-2023,29224,INE742F01042
ADANIPOWER,EQ,397.95,399.8,388.1,390.6,389.8,399.85,11454280,4510169446.6,13-NOV-2023,76192,INE814H01011
ADFFOODS,EQ,227.85,228.9,221.6,222.2,222.0,227.9,154822,34700188.2,13-NOV-2023,4397,INE982B01027
ADORWELD,EQ,1529.95,1530.0,1490.95,1508.25,1518.0,1538.25,62065,93549434.7,13-NOV-2023,8472,INE045A01017
ADSL,EQ,116.95,119.7,115.0,117.1,118.1,116.85,185508,21734873.65,13-NOV-2023,2362,INE102I01027
ADVANIHOTR,EQ,123.0,124.0,117.65,120.4,118.0,123.0,104828,12724936.5,13-NOV-2023,1920,INE199C01026
ADVENZYMES,EQ,331.35,334.0,325.0,327.45,325.75,331.5,150294,49537435.15,13-NOV-2023,7216,INE837H01020
AEGISCHEM,EQ,313.5,322.15,309.75,315.5,314.55,312.2,802751,254426319.1,13-NOV-2023,19093,INE208C01025
AEROFLEX,EQ,160.0,163.8,158.3,162.15,162.2,160.5,659958,106710031.45,13-NOV-2023,9572,INE024001021
AETHER,EQ,910.0,910.0,893.05,899.7,900.0,909.8,116315,104565372.8,13-NOV-2023,4076,INE0BWX01014
AFFLE,EQ,1025.05,1032.45,1017.3,1018.8,1019.95,1033.85,179655,183518029.3,13-NOV-2023,13698,INE00WC01027
AGARIND,EQ,856.0,874.0,843.3,858.6,860.0,864.2,57807,49502347.75,13-NOV-2023,5822,INE204E01012
AGI,EQ,983.0,987.85,962.85,966.35,970.0,989.0,127497,123672767.6,13-NOV-2023,9764,INE415A01038
AGROPHOS,EQ,38.45,38.45,36.8,37.45,37.55,38.2,75673,2838585.7,13-NOV-2023,547,INE740V01019
AGSTRA,EQ,69.95,70.45,68.3,68.95,69.0,70.45,789264,54552869.85,13-NOV-2023,5976,INE583L01014
AHL,EQ,327.2,330.0,324.0,328.55,330.0,326.1,151333,49490501.35,13-NOV-2023,2148,INE00ZE01026
AHLADA,EQ,113.95,117.4,113.0,115.9,117.4,114.4,45493,5230987.05,13-NOV-2023,474,INE00PV01013
AHLEAST,EQ,132.95,135.85,131.15,134.55,134.55,135.25,2857,383922.2,13-NOV-2023,112,INE926K01017
AHLUCONT,EQ,688.5,688.6,672.5,676.25,675.0,687.7,49261,33360193.65,13-NOV-2023,4678,INE758C01029
AIAENG,EQ,3560.0,3618.0,3545.8,3597.2,3598.65,3570.35,49754,178291940.3,13-NOV-2023,9338,INE212H01026
AJANTPHARM,EQ,1891.15,1899.0,1840.1,1868.85,1859.95,1883.75,57027,106216909.05,13-NOV-2023,7542,INE031B01049
AJMERA,EQ,405.4,405.4,398.05,400.35,400.0,404.2,34690,13897654.1,13-NOV-2023,3553,INE298G01027
AJOONI,EQ,4.95,5.0,4.7,4.9,4.9,4.95,661123,3208524.3,13-NOV-2023,655,INE820Y01021
AKASH,EQ,29.3,29.8,29.3,29.5,29.3,29.3,40745,1204191.7,13-NOV-2023,732,INE737W01013
AKG,EQ,24.3,24.9,23.4,24.4,24.65,23.85,247036,5892798.75,13-NOV-2023,3796,INE00Y801016
AKSHAR,EQ,6.4,6.4,6.2,6.3,6.3,6.25,213137,1340535.75,13-NOV-2023,329,INE256Z01025
AKSHARCHEM,EQ,256.05,258.8,248.25,251.35,251.25,252.0,3318,832964.0,13-NOV-2023,438,INE542B01011
AKZOINDIA,EQ,2467.15,2470.0,2444.0,2455.9,2444.0,2467.15,3386,8327400.75,13-NOV-2023,1309,INE133A01011
ALANKIT,EQ,13.2,13.2,12.6,13.05,13.1,13.05,2975542,38312317.45,13-NOV-2023,3017,INE914E01040
ALBERTDAVD,EQ,860.0,869.0,840.4,866.1,869.0,852.75,9197,7899312.45,13-NOV-2023,1135,INE155C01010
ALEMBICLTD,EQ,79.5,80.8,78.75,79.4,79.4,79.25,768474,61174885.25,13-NOV-2023,3095,INE426A01027
ALICON,EQ,839.75,846.95,817.8,830.85,832.0,839.6,5785,4805756.45,13-NOV-2023,1302,INE062D01024
ALKALI,EQ,107.1,110.6,107.05,109.65,109.95,108.15,20058,2178160.3,13-NOV-2023,655,INE773I01017
ALKEM,EQ,4299.6,4345.0,4289.15,4299.95,4299.95,4316.2,131420,566623218.5,13-NOV-2023,19176,INE540L01014
ALKYLAMINE,EQ,2154.7,2154.7,2125.0,2131.2,2131.35,2149.0,24183,51569921.0,13-NOV-2023,4986,INE150B01039
ALLCARGO,EQ,280.9,283.9,280.1,282.05,282.4,278.5,924598,260979939.5,13-NOV-2023,16373,INE418H01029
ALLSEC,EQ,644.0,644.0,625.0,631.3,635.0,639.7,27874,17691437.75,13-NOV-2023,2432,INE835G01018
ALMONDZ,EQ,82.85,84.0,82.75,83.6,83.95,82.95,19439,1623772.65,13-NOV-2023,335,INE326B01027
ALOKINDS,EQ,18.8,19.45,18.65,19.3,19.4,18.85,13930770,267131988.0,13-NOV-2023,13993,INE270A01029
ALPA,EQ,86.1,97.5,86.1,94.15,94.3,87.15,1380240,130100157.2,13-NOV-2023,14107,INE385I01010
ALPHAETF,EQ,17.9,18.1,17.75,18.04,18.09,17.89,312046,5634744.34,13-NOV-2023,201,INF769K01KU7
ALPHAGEO,EQ,286.4,289.0,281.05,286.7,287.0,285.2,8566,2439545.8,13-NOV-2023,644,INE137C01018
ALPSINDUS,EQ,2.05,2.15,2.05,2.15,2.15,2.1,77716,165065.65,13-NOV-2023,102,INE093B01015
AMBER,EQ,3162.0,3170.0,3055.05,3095.35,3086.6,3160.15,99245,307632451.55,13-NOV-2023,13144,INE371P01015
AMBIKCO,EQ,1540.35,1542.35,1510.2,1515.6,1521.0,1540.95,10676,16252495.7,13-NOV-2023,1543,INE540G01014
AMBUJACEM,EQ,421.85,422.15,418.4,419.4,419.4,420.95,698694,293356919.15,13-NOV-2023,16516,INE079A01024
AMDIND,EQ,71.8,75.3,71.8,72.35,72.5,72.5,77701,5704231.6,13-NOV-2023,996,INE005I01014
AMIORG,EQ,1096.0,1096.0,1078.0,1080.9,1080.0,1095.05,54470,59157408.7,13-NOV-2023,4954,INE00FF01017
AMJLAND,EQ,36.35,38.9,36.35,38.7,38.85,36.65,549854,20958272.5,13-NOV-2023,1811,INE606A01024
AMNPLST,EQ,162.6,163.2,153.65,157.0,156.2,162.6,7098,1120302.2,13-NOV-2023,342,INE275D01022
AMRUTANJAN,EQ,604.0,606.7,590.1,592.55,592.4,601.55,32173,19134510.1,13-NOV-2023,3552,INE098F01031
ANANDRATHI,EQ,2111.85,2111.85,2076.55,2088.25,2082.05,2107.8,32402,67637688.7,13-NOV-2023,3728,INE463V01026
ANANTRAJ,EQ,248.9,251.45,247.4,249.0,248.7,248.9,610718,152336241.25,13-NOV-2023,8268,INE242C01024
ANDHRAPAP,EQ,555.5,565.95,553.0,561.95,562.0,555.25,64402,36078060.5,13-NOV-2023,3652,INE435A01028
ANDHRSUGAR,EQ,109.0,110.0,108.6,109.65,109.65,109.45,132040,14438001.05,13-NOV-2023,1483,INE715B01021
ANGELONE,EQ,2731.95,2830.0,2711.0,2814.85,2801.0,2731.95,781653,2162567513.05,13-NOV-2023,43262,INE732I01013
ANIKINDS,EQ,44.3,44.95,42.15,44.95,44.95,42.85,109523,4847164.2,13-NOV-2023,534,INE087B01017
ANMOL,EQ,57.4,60.75,56.75,60.35,60.0,57.1,2857963,169198186.9,13-NOV-2023,8627,INE02AR01019
ANUP,EQ,2725.0,2771.05,2685.5,2727.7,2709.65,2804.85,27102,74117915.9,13-NOV-2023,4257,INE294Z01018
ANURAS,EQ,923.9,928.4,910.05,918.7,925.0,924.6,259273,238152166.3,13-NOV-2023,5880,INE930P01018
APARINDS,EQ,5159.35,5446.0,5122.45,5428.4,5410.0,5168.8,200648,1070331705.15,13-NOV-2023,28210,INE372A01015
APCL,EQ,217.45,217.5,211.3,213.55,213.2,215.55,34787,7439863.55,13-NOV-2023,1988,INE071F01012
APCOTEXIND,EQ,507.7,523.0,496.5,521.05,520.0,491.4,200655,103116239.9,13-NOV-2023,8078,INE116A01032
APEX,EQ,216.0,219.1,213.85,214.65,214.5,215.75,68550,14795342.9,13-NOV-2023,2882,INE346W01013
APLAPOLLO,EQ,1665.2,1703.0,1665.2,1676.5,1679.8,1665.2,974347,1641830868.55,13-NOV-2023,49647,INE702C01027
APLLTD,EQ,737.35,741.85,730.85,737.15,741.7,738.05,113384,83497438.9,13-NOV-2023,5821,INE901L01018
APOLLO,EQ,122.9,123.0,118.55,121.3,121.4,122.25,2760723,333086230.75,13-NOV-2023,18023,INE713T01028
APOLLOHOSP,EQ,5250.0,5279.0,5200.2,5220.65,5223.0,5275.55,150128,784761334.7,13-NOV-2023,19113,INE437A01024
APOLLOPIPE,EQ,701.1,709.45,692.05,700.85,696.55,704.05,44930,31432238.0,13-NOV-2023,4323,INE126J01016
APOLLOTYRE,EQ,418.95,418.95,414.05,415.45,415.55,419.25,1466163,610240296.75,13-NOV-2023,20633,INE438A01022
APOLSINHOT,EQ,1865.0,1894.0,1811.8,1872.4,1865.0,1808.7,2212,4096343.5,13-NOV-2023,503,INE451F01024
APTECHT,EQ,255.55,256.9,251.7,255.55,254.9,257.35,154413,39259482.2,13-NOV-2023,5915,INE266F01018
APTUS,EQ,304.9,304.9,295.5,297.8,297.0,305.8,694973,207526100.3,13-NOV-2023,30834,INE852O01025
ARCHIES,EQ,25.8,25.8,24.95,25.6,25.7,25.35,80283,2043213.1,13-NOV-2023,1034,INE731A01020
ARE&M,EQ,639.95,642.2,634.05,639.45,639.0,638.7,267377,170698084.05,13-NOV-2023,10635,INE885A01032
ARIES,EQ,175.55,184.0,173.65,182.05,184.0,176.05,85593,15289989.4,13-NOV-2023,1971,INE298I01015
ARIHANTCAP,EQ,70.4,70.4,68.2,68.65,68.4,69.3,41710,2881893.05,13-NOV-2023,502,INE420B01036
ARIHANTSUP,EQ,224.9,234.5,220.85,230.9,230.0,225.8,325045,74664087.65,13-NOV-2023,9557,INE643K01018
ARMANFIN,EQ,2160.0,2175.0,2130.0,2136.2,2130.0,2152.2,11706,25135640.85,13-NOV-2023,2255,INE109C01017
ARROWGREEN,EQ,456.7,469.0,433.2,444.05,443.0,456.7,48110,21804250.85,13-NOV-2023,4935,INE570D01018
ARSHIYA,EQ,4.3,4.45,4.15,4.15,4.15,4.35,1167363,4916779.8,13-NOV-2023,921,INE968D01022
ARTEMISMED,EQ,161.85,164.1,159.35,160.45,160.0,161.15,110321,17825967.0,13-NOV-2023,3411,INE025R01021
ARTNIRMAN,EQ,51.0,51.0,48.0,49.7,48.0,49.95,3069,153534.2,13-NOV-2023,62,INE738V01013
ARVEE,EQ,126.9,126.9,116.9,119.35,121.45,122.75,2482,294807.75,13-NOV-2023,152,INE006Z01016
ARVIND,EQ,213.4,215.8,209.65,213.5,212.4,213.35,1374779,292941223.4,13-NOV-2023,15970,INE034A01011
ARVINDFASN,EQ,393.85,394.8,381.5,385.55,385.8,392.7,436882,169918142.3,13-NOV-2023,12015,INE955V01021
ARVSMART,EQ,358.4,359.4,350.0,351.8,351.2,358.4,75336,26663017.75,13-NOV-2023,4220,INE034S01021
ASAHIINDIA,EQ,583.05,586.65,572.5,580.55,580.9,584.1,65959,38237902.2,13-NOV-2023,4896,INE439A01020
ASAHISONG,EQ,305.0,306.3,299.0,302.7,301.2,304.2,87767,26622262.35,13-NOV-2023,4476,INE228I01012
ASAL,EQ,402.85,402.85,395.35,396.5,396.3,401.25,15866,6319066.55,13-NOV-2023,1347,INE900C01027
ASALCBR,EQ,478.0,478.0,462.0,466.6,466.0,473.15,48321,22583973.5,13-NOV-2023,4050,INE073G01016
ASHIANA,EQ,245.85,264.0,236.7,260.4,260.5,243.65,753391,190390610.25,13-NOV-2023,22973,INE365D01021
ASHIMASYN,EQ,15.0,15.8,14.7,15.35,15.75,14.8,264261,3999930.9,13-NOV-2023,508,INE440A01010
ASHOKA,EQ,141.95,143.7,138.4,139.75,140.0,141.95,2359934,332778300.1,13-NOV-2023,16809,INE442H01029
ASHOKAMET,EQ,21.4,21.4,19.6,20.65,20.65,21.0,91486,1895850.3,13-NOV-2023,1142,INE760Y01011
ASHOKLEY,EQ,176.05,176.05,172.9,173.95,174.0,175.9,7801108,1355874294.2,13-NOV-2023,53752,INE208A01029
ASIANENE,EQ,189.4,189.4,182.0,184.65,184.0,185.8,22969,4270625.55,13-NOV-2023,698,INE276G01015
ASIANHOTNR,EQ,202.1,212.2,202.1,212.05,212.2,202.1,4678,986352.0,13-NOV-2023,207,INE363A01022
ASIANPAINT,EQ,3098.0,3098.0,3065.0,3085.6,3083.0,3098.15,405941,1250134113.5,13-NOV-2023,38458,INE021A01026
ASIANTILES,EQ,81.45,83.95,80.55,80.8,81.15,81.5,1133350,93025887.9,13-NOV-2023,4540,INE022I01019
ASPINWALL,EQ,233.85,233.95,227.0,230.5,229.0,231.9,25668,5916111.25,13-NOV-2023,103,INE991I01015
ASTEC,EQ,1261.0,1283.55,1261.0,1279.95,1283.55,1280.65,9144,11663916.25,13-NOV-2023,1682,INE563J01010
ASTERDM,EQ,340.9,343.05,336.4,341.7,341.0,340.2,122892,41734912.95,13-NOV-2023,4207,INE914M01019
ASTRAL,EQ,1897.0,1897.0,1862.55,1873.25,1868.0,1896.85,364407,682628162.25,13-NOV-2023,38473,INE006I01046
ASTRAMICRO,EQ,524.0,538.3,521.5,536.3,536.95,522.5,670939,357960923.25,13-NOV-2023,21447,INE386C01029
ASTRAZEN,EQ,4650.0,4689.85,4601.0,4630.95,4648.0,4642.6,7844,36457428.9,13-NOV-2023,2259,INE203A01020
ATAM,EQ,152.5,152.5,149.0,151.0,152.3,150.15,10488,1578243.5,13-NOV-2023,506,INE09KD01013
ATFL,EQ,790.35,798.4,790.35,796.85,795.1,798.25,1683,1338638.45,13-NOV-2023,285,INE209A01019
ATGL,EQ,546.75,549.8,539.65,542.0,541.5,546.75,221120,119818397.2,13-NOV-2023,10118,INE399L01023
ATL,EQ,43.85,43.9,42.05,42.6,42.55,43.4,964852,41383705.0,13-NOV-2023,2889,INE0NN701020
ATLANTA,EQ,19.5,19.6,18.3,19.6,19.6,18.7,162486,3159975.95,13-NOV-2023,383,INE285H01022
ATUL,EQ,6681.0,6700.0,6564.1,6674.05,6685.0,6656.55,24086,159582510.1,13-NOV-2023,4292,INE100A01010
ATULAUTO,EQ,634.5,638.7,625.0,629.65,630.0,634.3,74913,47115953.15,13-NOV-2023,2797,INE951D01028
AUBANK,EQ,713.1,732.4,704.4,729.75,730.05,708.0,3927946,2851478232.2,13-NOV-2023,99306,INE949L01017
AUROPHARMA,EQ,977.05,1015.0,972.0,979.6,974.0,979.35,3934167,3904879150.35,13-NOV-2023,77333,INE406A01037
AURUM,EQ,134.35,136.8,133.1,134.9,134.4,135.05,78039,10568192.55,13-NOV-2023,1469,INE898S01029
AUTOAXLES,EQ,2331.1,2420.0,2331.1,2403.4,2418.9,2351.45,27052,64811657.2,13-NOV-2023,4806,INE449A01011
AUTOBEES,EQ,166.86,166.86,165.6,166.17,165.95,166.32,21940,3642999.35,13-NOV-2023,854,INF204KC1337
AVADHSUGAR,EQ,702.5,704.85,691.55,696.5,697.65,703.0,57879,40390391.45,13-NOV-2023,4954,INE349W01017
AVALON,EQ,490.0,490.0,478.5,480.8,483.5,490.0,274193,131745273.35,13-NOV-2023,11260,INE0LCL01028
AVANTIFEED,EQ,401.0,401.85,392.05,393.8,394.9,400.15,93160,36810208.8,13-NOV-2023,5902,INE871C01038
AVG,EQ,276.05,279.0,268.2,270.4,270.0,276.05,26622,7293777.8,13-NOV-2023,1180,INE680Z01018
AVONMORE,EQ,77.7,82.85,77.25,79.8,79.1,76.55,79092,6371563.55,13-NOV-2023,1606,INE323B01016
AVROIND,EQ,104.95,104.95,99.75,101.35,100.0,103.0,32420,3283754.85,13-NOV-2023,666,INE652Z01017
AVTNPL,EQ,87.95,89.35,87.4,88.4,88.5,87.55,147523,13060685.4,13-NOV-2023,2315,INE488D01021
AWHCL,EQ,515.0,532.9,500.0,513.8,512.0,507.1,2754250,1419182351.3,13-NOV-2023,84622,INE01BK01022
AWL,EQ,298.95,299.75,294.0,295.1,294.6,297.2,910497,268684480.7,13-NOV-2023,19531,INE699H01024
AXISBANK,EQ,1030.05,1031.85,1023.5,1025.35,1026.0,1029.95,5985481,6149242004.05,13-NOV-2023,184560,INE238A01034
AXISBNKETF,EQ,445.14,445.79,443.31,444.63,443.77,444.97,526,233981.06,13-NOV-2023,51,INF846K01X63
AXISBPSETF,EQ,11.28,11.29,11.28,11.28,11.28,11.28,19507,220177.32,13-NOV-2023,330,INF846K01Z04
AXISCADES,EQ,555.05,574.55,544.05,574.55,574.55,547.2,83935,47615386.3,13-NOV-2023,1957,INE555B01013
AXISCETF,EQ,87.14,87.31,86.84,87.2,87.2,87.81,489,42625.43,13-NOV-2023,21,INF846K016C7
AXISGOLD,EQ,51.64,51.64,51.05,51.22,51.2,51.55,77369,3976304.38,13-NOV-2023,1168,INF846K01W80
AXISHCETF,EQ,99.67,99.71,98.69,99.21,99.24,99.55,3888,384686.05,13-NOV-2023,87,INF846K01Z12
AXISILVER,EQ,71.88,71.9,71.0,71.31,71.64,72.04,12965,926903.72,13-NOV-2023,212,INF846K011K1
AXISNIFTY,EQ,212.0,212.0,208.17,208.27,208.23,209.74,2241,467878.15,13-NOV-2023,158,INF846K01W98
AXISTECETF,EQ,322.38,327.95,321.01,322.31,327.95,325.46,3691,1188527.98,13-NOV-2023,163,INF846K01Y96
AXITA,EQ,27.95,28.05,26.95,27.1,27.05,27.95,1288009,35267164.95,13-NOV-2023,4042,INE02EZ01022
AXSENSEX,EQ,65.69,65.74,65.23,65.29,65.23,66.15,948,62051.07,13-NOV-2023,26,INF846K010Q0
AYMSYNTEX,EQ,67.95,68.45,67.25,67.8,67.95,68.0,9330,631268.7,13-NOV-2023,243,INE193B01039
BAJAJ-AUTO,EQ,5435.0,5439.8,5395.55,5425.2,5424.4,5442.55,93497,506731120.3,13-NOV-2023,16329,INE917I01010
BAJAJCON,EQ,227.7,228.8,223.85,225.1,224.5,227.7,307181,69274775.05,13-NOV-2023,14972,INE933K01021
BAJAJELEC,EQ,1018.0,1023.65,983.0,991.7,995.5,1017.95,183973,182343600.45,13-NOV-2023,18619,INE193E01025
BAJAJFINSV,EQ,1594.6,1597.95,1568.7,1585.2,1585.05,1594.6,853825,1352912669.55,13-NOV-2023,53808,INE918I01026
BAJAJHCARE,EQ,379.0,406.45,376.9,397.5,399.6,378.6,454707,179334196.85,13-NOV-2023,19115,INE411U01027
BAJAJHIND,EQ,33.2,33.7,32.4,33.2,33.2,33.15,13421614,444463383.05,13-NOV-2023,16788,INE306A01021
BAJAJHLDNG,EQ,7134.0,7150.0,7052.05,7126.2,7120.0,7119.1,23008,163772751.05,13-NOV-2023,7545,INE118A01012
BAJFINANCE,EQ,7447.8,7450.0,7319.0,7360.85,7363.95,7456.9,732240,5392587132.9,13-NOV-2023,94163,INE296A01024
BALAJITELE,EQ,72.3,72.45,69.85,70.4,70.65,71.85,420553,29910979.05,13-NOV-2023,2433,INE794B01026
BALAMINES,EQ,2041.0,2066.0,2016.85,2031.75,2027.3,2041.0,28612,58177931.15,13-NOV-2023,4511,INE050E01027
BALAXI,EQ,407.1,422.75,407.1,418.45,417.9,417.75,1651,687563.35,13-NOV-2023,98,INE618N01014
BALKRISHNA,EQ,31.4,31.4,29.25,29.65,29.35,29.7,53334,1616554.8,13-NOV-2023,766,INE875R01011
BALKRISIND,EQ,2572.45,2582.0,2540.0,2573.45,2561.0,2572.45,177737,455845989.0,13-NOV-2023,23120,INE787D01026
BALMLAWRIE,EQ,149.25,157.35,147.5,155.35,155.5,149.5,1701691,263019407.9,13-NOV-2023,19305,INE164A01016
BALPHARMA,EQ,93.05,103.0,93.05,99.35,99.2,93.55,265976,26485850.9,13-NOV-2023,2433,INE083D01012
BALRAMCHIN,EQ,437.0,437.25,424.9,426.35,426.5,436.45,843523,361815086.3,13-NOV-2023,11426,INE119A01028
BANARBEADS,EQ,91.45,91.95,90.5,90.9,91.35,90.55,4591,419044.75,13-NOV-2023,188,INE655B01011
BANARISUG,EQ,2596.6,2623.1,2568.05,2592.1,2600.0,2596.6,1259,3271978.75,13-NOV-2023,303,INE459A01010
BANCOINDIA,EQ,555.95,598.8,552.05,584.5,583.5,549.95,755231,438950605.3,13-NOV-2023,38615,INE213C01025
BANDHANBNK,EQ,219.0,219.75,217.25,219.45,219.35,219.1,4084358,892702165.65,13-NOV-2023,52889,INE545U01014
BANG,EQ,48.2,48.2,47.1,47.1,47.1,47.45,5709,269507.0,13-NOV-2023,88,INE863I01016
BANKA,EQ,71.35,74.25,71.0,73.15,73.25,72.4,30504,2218909.1,13-NOV-2023,1571,INE862Y01015
BANKBARODA,EQ,195.2,197.3,193.4,196.7,196.7,195.2,14626408,2865222068.65,13-NOV-2023,73998,INE028A01039
BANKBEES,EQ,448.99,448.99,444.78,446.84,446.7,447.68,384074,171358296.15,13-NOV-2023,5120,INF204KB15I9
BANKETF,EQ,438.31,438.69,435.02,437.58,437.0,438.65,10656,4656811.18,13-NOV-2023,65,INF769K01KR3
BANKINDIA,EQ,104.15,108.2,102.65,107.4,107.35,104.15,21374622,2263900392.15,13-NOV-2023,57384,INE084A01016
BANSWRAS,EQ,143.65,144.45,141.05,143.25,143.15,143.65,45550,6500755.5,13-NOV-2023,1180,INE629D01020
BARBEQUE,EQ,625.0,625.0,609.0,610.4,609.7,624.25,64917,39732924.65,13-NOV-2023,4904,INE382M01027
BASF,EQ,2845.05,2950.0,2820.05,2862.1,2866.0,2855.15,56295,162880484.45,13-NOV-2023,7761,INE373A01013
BASML,EQ,45.4,45.8,44.5,45.1,45.3,44.95,26918,1216616.35,13-NOV-2023,435,INE186H01022
BATAINDIA,EQ,1580.0,1588.0,1564.05,1568.7,1568.0,1579.55,58582,91992094.25,13-NOV-2023,5981,INE176A01028
BAYERCROP,EQ,5490.0,5510.0,5425.0,5489.1,5495.0,5464.4,13528,73940763.65,13-NOV-2023,3016,INE462A01022
BBETF0432,EQ,1092.92,1092.99,1090.5,1090.6,1090.6,1092.92,547,597550.07,13-NOV-2023,14,INF754K01OB1
BBL,EQ,3708.0,3708.0,3609.55,3627.05,3630.0,3684.1,13883,50483356.75,13-NOV-2023,2989,INE464A01028
BBTC,EQ,1494.75,1515.0,1440.05,1453.8,1461.95,1481.95,255047,375528444.05,13-NOV-2023,16606,INE050A01025
BBTCL,EQ,240.6,248.3,240.6,241.45,242.7,243.65,3650,894606.7,13-NOV-2023,292,INE01EE01011
BCG,EQ,17.15,17.3,16.65,17.1,17.15,17.05,9127482,155100251.95,13-NOV-2023,11801,INE425B01027
BCLIND,EQ,51.5,54.55,50.1,51.8,52.0,51.55,1914653,100817296.45,13-NOV-2023,10458,INE412G01024
BDL,EQ,1063.15,1088.9,1050.0,1082.75,1082.8,1063.15,540331,582270378.1,13-NOV-2023,24736,INE171Z01018
