SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
DVL,EQ,321.25,327.0,315.3,322.7,323.6,321.25,220597,71032007.25,10-NOV-2023,7443,INE477B01010
DWARKESH,EQ,89.95,91.05,89.75,90.05,90.1,90.25,1031491,93171819.7,10-NOV-2023,6891,INE366A01041
DYNAMATECH,EQ,4230.05,4248.6,4128.0,4169.25,4137.05,4234.75,5765,24231377.45,10-NOV-2023,1651,INE221B01012
DYNPRO,EQ,308.85,315.45,266.55,272.45,271.0,309.15,208680,58072208.95,10-NOV-2023,6816,INE256H01015
EASEMYTRIP,EQ,41.85,42.6,41.4,42.05,42.1,41.7,10372353,435626815.05,10-NOV-2023,41408,INE07O001026
EBBETF0425,EQ,1162.57,1164.47,1162.5,1163.67,1163.11,1162.33,13186,15331278.6,10-NOV-2023,80,INF754K01LD3
EBBETF0430,EQ,1309.4,1309.4,1304.1,1307.35,1304.51,1303.83,8613,11239573.01,10-NOV-2023,227,INF754K01KO2
EBBETF0431,EQ,1163.9,1166.0,1163.56,1164.04,1165.0,1162.6,5492,6392865.03,10-NOV-2023,84,INF754K01LE1
EBBETF0433,EQ,1059.9,1059.9,1058.11,1058.82,1058.23,1058.01,1414,1496509.66,10-NOV-2023,37,INF754K01QX0
ECLERX,EQ,2167.9,2195.0,2110.0,2151.9,2131.05,2056.15,383952,825491480.55,10-NOV-2023,31752,INE738I01010
EDELWEISS,EQ,59.9,61.35,59.45,60.35,61.15,59.95,5815104,351141439.25,10-NOV-2023,38942,INE532F01054
EGOLD,EQ,64.5,66.0,61.95,65.0,65.0,62.05,240800,14930571.75,10-NOV-2023,169,INF754K01SE6
EICHERMOT,EQ,3540.0,3565.0,3502.1,3540.75,3547.0,3541.9,259237,915107367.45,10-NOV-2023,29667,INE066A01021
EIDPARRY,EQ,492.4,518.8,492.4,503.35,505.1,491.75,2480121,1265488615.6,10-NOV-2023,50560,INE126A01031
EIFFL,EQ,139.45,140.0,139.0,139.05,139.0,139.35,16780,2340534.8,10-NOV-2023,156,INE546V01010
EIHAHOTELS,EQ,438.7,438.7,430.0,431.8,432.6,436.55,22601,9760695.2,10-NOV-2023,1186,INE276C01014
EIHOTEL,EQ,232.2,235.3,229.1,230.85,231.8,233.1,552814,128432836.0,10-NOV-2023,7688,INE230A01023
EIMCOELECO,EQ,1459.9,1477.85,1415.0,1427.9,1429.0,1420.6,8462,12244843.1,10-NOV-2023,1069,INE158B01016
EKC,EQ,121.0,122.3,119.4,120.85,120.8,120.5,240407,29099175.65,10-NOV-2023,2642,INE184H01027
ELDEHSG,EQ,763.2,763.2,711.05,721.3,719.9,758.85,6366,4603956.8,10-NOV-2023,787,INE668G01021
ELECON,EQ,902.35,923.45,901.65,905.25,904.0,901.15,239075,217666034.05,10-NOV-2023,12178,INE205B01023
ELECTCAST,EQ,95.35,99.15,94.1,96.15,96.95,93.85,19801156,1918733178.95,10-NOV-2023,39987,INE086A01029
ELGIEQUIP,EQ,534.55,537.05,524.0,529.75,527.5,534.7,233577,123660415.6,10-NOV-2023,9557,INE285A01027
ELIN,EQ,154.9,157.45,150.35,152.8,152.95,154.9,340294,51995533.75,10-NOV-2023,10666,INE050401020
EMAMILTD,EQ,518.9,520.2,510.5,513.05,512.95,518.85,136261,70105036.4,10-NOV-2023,8771,INE548C01032
EMAMIPAP,EQ,129.25,133.0,128.45,130.25,130.3,129.8,21917,2866064.1,10-NOV-2023,398,INE830C01026
EMAMIREAL,EQ,86.1,89.0,86.1,86.7,86.2,89.6,49193,4295157.35,10-NOV-2023,979,INE778K01012
EMIL,EQ,187.9,193.15,184.35,189.55,187.9,187.3,753552,142937854.9,10-NOV-2023,10248,INE02YR01019
EMKAY,EQ,98.15,99.7,96.75,97.8,97.55,97.2,84494,8289934.4,10-NOV-2023,2863,INE296H01011
EMMBI,EQ,106.7,108.6,103.05,106.8,106.9,106.55,22600,2416343.55,10-NOV-2023,385,INE753K01015
EMSLIMITED,EQ,352.05,363.1,344.3,361.15,360.1,351.05,811042,287760753.25,10-NOV-2023,10732,INE0OV601013
EMUDHRA,EQ,449.1,474.9,449.05,466.3,465.0,452.8,241233,112618517.3,10-NOV-2023,16392,INE01QM01018
ENDURANCE,EQ,1635.25,1643.9,1580.1,1635.45,1630.0,1623.9,153155,247515989.95,10-NOV-2023,16567,INE913H01037
ENERGYDEV,EQ,19.9,20.05,19.4,19.55,19.45,19.55,116681,2305551.5,10-NOV-2023,594,INE306C01019
ENGINERSIN,EQ,130.6,141.25,130.5,137.7,137.35,129.25,32583425,4474122227.15,10-NOV-2023,125933,INE510A01028
ENIL,EQ,185.0,189.0,183.1,186.3,186.0,184.3,66702,12436264.35,10-NOV-2023,1984,INE265F01028
EPIGRAL,EQ,898.0,909.5,898.0,906.7,907.95,901.4,14974,13531593.75,10-NOV-2023,1735,INE071N01016
EPL,EQ,194.0,196.2,191.95,192.75,193.5,194.05,397454,77139414.15,10-NOV-2023,6655,INE255A01020
EQUITASBNK,EQ,93.8,96.0,93.15,95.4,95.5,93.8,1932922,183701481.95,10-NOV-2023,14487,INE063P01018
ERIS,EQ,909.05,924.2,906.0,908.5,907.05,912.25,142205,130001510.65,10-NOV-2023,9711,INE406M01024
EROSMEDIA,EQ,18.9,20.4,18.85,19.4,19.5,18.9,1365547,26817789.7,10-NOV-2023,4068,INE416L01017
ESABINDIA,EQ,6415.1,6433.05,6363.0,6405.05,6400.0,6398.9,4086,26167132.2,10-NOV-2023,1010,INE284A01012
ESAFSFB,EQ,71.0,74.8,68.55,69.05,68.8,60.0,68973900,4935092184.8,10-NOV-2023,209413,INE818W01011
ESCORTS,EQ,3083.8,3174.35,3062.5,3166.9,3155.1,3093.05,535506,1682607274.95,10-NOV-2023,26228,INE042A01014
ESG,EQ,31.9,32.03,31.83,31.93,31.96,31.92,13505,431209.26,10-NOV-2023,107,INF769K01GS9
ESTER,EQ,87.65,88.0,86.4,86.6,86.5,86.9,57933,5045085.65,10-NOV-2023,965,INE778B01029
ETHOSLTD,EQ,1838.95,1850.0,1794.2,1837.4,1840.0,1825.4,50443,92275906.65,10-NOV-2023,8064,INE04TZ01018
EVEREADY,EQ,352.85,353.8,346.1,348.15,349.05,352.85,92285,32218292.7,10-NOV-2023,5032,INE128A01029
EVERESTIND,EQ,1212.0,1212.0,1191.3,1195.7,1191.75,1202.65,7883,9443548.4,10-NOV-2023,824,INE295A01018
EXCELINDUS,EQ,836.2,849.0,831.0,844.1,844.75,832.0,8432,7117416.2,10-NOV-2023,835,INE369A01029
EXIDEIND,EQ,268.4,269.6,266.05,268.15,268.85,268.7,1986224,531914511.75,10-NOV-2023,23969,INE302A01020
EXPLEOSOL,EQ,1291.05,1324.95,1283.95,1306.1,1288.0,1327.85,61921,80548784.35,10-NOV-2023,6058,INE201K01015
EXXARO,EQ,127.8,129.45,126.85,128.3,128.0,128.45,85283,10966976.2,10-NOV-2023,1475,INE0GFE01018
FACT,EQ,725.55,731.25,713.0,721.65,720.0,725.95,440598,318246994.05,10-NOV-2023,10738,INE188A01015
FAIRCHEMOR,EQ,1168.0,1175.6,1147.05,1154.0,1163.8,1165.15,13078,15179954.1,10-NOV-2023,2516,INE0DNW01011
FAZE3Q,EQ,440.1,448.95,436.5,444.15,444.05,442.1,30502,13441527.55,10-NOV-2023,2686,INE963C01033
FCL,EQ,330.0,330.0,318.0,319.6,320.05,317.0,716338,231841860.45,10-NOV-2023,15356,INE045J01026
FCSSOFT,EQ,2.95,2.95,2.85,2.9,2.95,2.9,10661216,30878608.6,10-NOV-2023,4235,INE512B01022
FDC,EQ,385.9,391.2,375.6,385.95,385.0,386.05,486973,187022354.15,10-NOV-2023,16320,INE258B01022
FEDERALBNK,EQ,147.5,150.0,147.3,149.85,149.75,147.55,8015794,1192698270.4,10-NOV-2023,39603,INE171A01029
FIBERWEB,EQ,31.6,32.15,31.6,31.75,31.65,31.8,30208,961394.55,10-NOV-2023,270,INE296C01020
FIEMIND,EQ,1753.4,1806.0,1753.4,1778.85,1787.6,1753.4,24155,43111347.5,10-NOV-2023,4953,INE737H01014
FILATEX,EQ,47.0,48.2,47.0,47.7,47.5,47.4,444427,21221528.1,10-NOV-2023,2036,INE816B01035
FINCABLES,EQ,938.0,940.1,917.55,933.9,931.95,940.1,550951,511791917.95,10-NOV-2023,24244,INE235A01022
FINEORG,EQ,4238.1,4254.95,4218.25,4224.45,4236.0,4238.05,15292,64685123.65,10-NOV-2023,4630,INE686Y01026
FINOPB,EQ,282.95,285.0,276.8,277.8,277.0,281.4,60370,16845385.05,10-NOV-2023,2794,INE02NC01014
FINPIPE,EQ,191.0,191.1,188.8,189.8,191.0,191.05,260087,49383556.25,10-NOV-2023,8538,INE183A01024
FIVESTAR,EQ,784.65,793.95,770.15,789.2,787.0,782.2,173197,135517904.7,10-NOV-2023,18088,INE128S01021
FLUOROCHEM,EQ,2750.25,2785.0,2715.05,2775.05,2762.05,2750.25,79603,219086201.35,10-NOV-2023,9150,INE09N301011
FMGOETZE,EQ,360.0,361.1,353.25,357.1,358.6,357.55,64007,22837167.9,10-NOV-2023,2840,INE529A01010
FOCUS,EQ,174.0,189.25,173.1,187.45,186.4,173.1,465067,85509529.4,10-NOV-2023,4940,INE593W01028
FOODSIN,EQ,174.85,181.95,168.2,178.9,180.0,184.25,1846352,320821445.85,10-NOV-2023,19716,INE976E01023
FORTIS,EQ,343.5,366.0,341.05,359.4,361.9,342.2,3712746,1313493550.0,10-NOV-2023,41078,INE061F01013
FOSECOIND,EQ,3525.15,3700.0,3525.15,3663.35,3650.0,3572.9,8381,30562155.25,10-NOV-2023,1921,INE519A01011
FSL,EQ,161.0,161.25,157.0,158.0,157.65,161.15,1776915,284026170.5,10-NOV-2023,12251,INE684F01012
FUSION,EQ,568.0,583.7,561.0,576.9,578.0,566.15,133271,76786748.5,10-NOV-2023,9550,INE139R01012
GABRIEL,EQ,367.7,369.95,357.05,361.85,363.4,365.55,614155,222283083.6,10-NOV-2023,17247,INE524A01029
GAEL,EQ,338.85,346.45,335.5,339.7,338.4,339.45,242990,83035423.2,10-NOV-2023,12453,INE036B01030
GAIL,EQ,123.9,125.9,123.2,125.6,125.6,124.15,6880677,861523820.15,10-NOV-2023,29065,INE129A01019
GALAXYSURF,EQ,2849.35,2974.0,2845.05,2952.5,2935.0,2844.7,43480,127383169.6,10-NOV-2023,6192,INE600K01018
GALLANTT,EQ,95.25,96.8,93.7,95.1,95.0,95.25,171556,16326402.25,10-NOV-2023,1603,INE297H01019
GANDHITUBE,EQ,682.8,700.1,680.0,690.9,686.0,681.85,9957,6893143.55,10-NOV-2023,994,INE524B01027
GANECOS,EQ,832.45,863.3,823.45,852.65,850.0,828.35,56570,48054623.75,10-NOV-2023,7577,INE845D01014
GANESHBE,EQ,143.4,148.0,142.3,147.4,147.75,142.3,182855,26688389.4,10-NOV-2023,2991,INE388A01029
GANESHHOUC,EQ,369.55,376.55,362.6,364.15,365.9,372.8,77869,28659320.45,10-NOV-2023,2848,INE460C01014
GANGESSECU,EQ,119.55,121.8,119.5,120.45,120.5,121.3,16258,1952324.2,10-NOV-2023,100,INE335W01016
GARFIBRES,EQ,3139.25,3162.2,3105.9,3121.2,3106.0,3139.25,7246,22742259.75,10-NOV-2023,1662,INE276A01018
GATEWAY,EQ,90.2,92.4,90.0,91.3,91.5,89.9,1067667,97541741.65,10-NOV-2023,11835,INE079J01017
GATI,EQ,136.05,136.1,133.2,134.95,135.0,136.0,256576,34611750.0,10-NOV-2023,3431,INE152B01027
GAYAHWS,EQ,0.95,0.95,0.9,0.95,0.95,0.95,600874,549318.25,10-NOV-2023,412,INE287Z01012
GEECEE,EQ,218.0,228.0,211.2,214.05,214.5,222.6,459847,101706597.4,10-NOV-2023,12905,INE916G01016
GENESYS,EQ,305.25,316.7,304.85,312.5,307.1,304.6,42995,13402356.5,10-NOV-2023,2485,INE727B01026
GENUSPAPER,EQ,21.45,21.65,20.9,21.2,21.3,21.2,1700102,36103694.85,10-NOV-2023,4128,INE949P01018
GENUSPOWER,EQ,250.3,252.8,237.8,238.15,237.95,250.3,1412154,343143754.75,10-NOV-2023,18105,INE955D01029
GEOJITFSL,EQ,64.45,67.8,64.45,65.95,66.0,64.55,2139900,141322875.15,10-NOV-2023,6654,INE007B01023
GEPIL,EQ,171.45,171.75,159.9,168.1,170.0,174.45,423247,70974599.95,10-NOV-2023,6904,INE878A01011
GESHIP,EQ,737.05,762.3,731.0,757.65,758.5,733.3,538888,405164483.45,10-NOV-2023,29652,INE017A01032
GFLLIMITED,EQ,100.35,101.15,96.0,97.65,97.3,99.65,156491,15474432.6,10-NOV-2023,2116,INE538A01037
GHCL,EQ,528.5,537.8,527.0,532.25,533.3,526.4,461142,245396799.25,10-NOV-2023,17081,INE539A01019
GHCLTEXTIL,EQ,69.1,71.3,69.1,69.95,70.1,69.7,235024,16511482.3,10-NOV-2023,2801,INE0PA801013
GICHSGFIN,EQ,189.8,189.8,181.0,184.65,184.95,184.55,109918,20337011.65,10-NOV-2023,2098,INE289B01019
GICRE,EQ,223.0,227.65,221.45,226.5,227.2,224.4,341129,76755879.05,10-NOV-2023,6830,INE481Y01014
GILLANDERS,EQ,95.25,97.0,93.3,95.35,96.45,97.0,21582,2055831.8,10-NOV-2023,232,INE047B01011
GILLETTE,EQ,6395.0,6395.0,6350.0,6373.35,6370.1,6372.3,6632,42246994.6,10-NOV-2023,2309,INE322A01010
GILT5YBEES,EQ,53.43,53.44,53.38,53.41,53.41,53.44,320747,17127237.37,10-NOV-2023,983,INF204KC1030
GINNIFILA,EQ,25.05,25.7,24.45,24.85,24.95,25.75,67394,1690452.8,10-NOV-2023,445,INE424C01010
GIPCL,EQ,146.0,146.8,143.5,144.6,144.5,145.7,412427,59924184.65,10-NOV-2023,6215,INE162A01010
GLAND,EQ,1615.0,1632.0,1596.4,1627.05,1628.0,1612.65,95050,153481045.65,10-NOV-2023,8993,INE068V01023
GLAXO,EQ,1472.0,1496.95,1449.05,1471.8,1465.0,1449.4,282109,419016514.3,10-NOV-2023,13479,INE159A01016
GLENMARK,EQ,786.0,786.0,767.0,777.85,776.2,784.1,605913,471128903.55,10-NOV-2023,18861,INE935A01035
GLFL,EQ,3.85,4.0,3.85,4.0,4.0,3.85,901,3589.0,10-NOV-2023,9,INE540A01017
GLOBAL,EQ,262.0,262.0,248.0,251.9,252.9,262.55,129506,32779207.4,10-NOV-2023,2336,INE291W01029
GLOBALVECT,EQ,94.35,96.5,93.25,93.65,93.5,94.25,14082,1330538.05,10-NOV-2023,227,INE792H01019
GLOBUSSPR,EQ,816.0,820.0,800.0,809.85,813.0,814.25,235832,189805349.25,10-NOV-2023,12412,INE615I01010
GLS,EQ,626.1,633.65,626.1,630.1,630.0,630.4,159831,100797618.8,10-NOV-2023,3978,INE03Q201024
GMBREW,EQ,670.0,673.0,658.05,659.9,659.6,670.65,23823,15840781.75,10-NOV-2023,1675,INE075D01018
GMDCLTD,EQ,362.0,382.5,358.9,379.2,380.25,365.7,7760438,2894211927.55,10-NOV-2023,71273,INE131A01031
GMMPFAUDLR,EQ,1760.0,1766.85,1681.0,1686.05,1690.0,1750.25,96799,165064379.1,10-NOV-2023,11964,INE541A01023
GMRINFRA,EQ,56.5,58.4,55.7,57.65,57.5,56.2,15351937,879645581.3,10-NOV-2023,36191,INE776C01039
GMRP&UI,EQ,36.65,36.9,35.6,36.5,36.25,36.95,2648543,96173707.0,10-NOV-2023,6160,INE0CU601026
GNA,EQ,420.0,428.8,416.05,420.4,420.0,420.05,41690,17681683.4,10-NOV-2023,3598,INE934S01014
GNFC,EQ,684.0,693.0,670.1,675.55,674.0,676.0,1644167,1125479039.3,10-NOV-2023,29481,INE113A01013
GOACARBON,EQ,516.7,522.4,511.0,514.85,517.95,515.15,18083,9352230.9,10-NOV-2023,1753,INE426D01013
GOCLCORP,EQ,550.1,553.55,531.2,542.55,541.0,552.0,129168,69902478.75,10-NOV-2023,8029,INE077F01035
GOCOLORS,EQ,1227.65,1249.9,1220.75,1238.75,1235.55,1227.65,13828,17086236.75,10-NOV-2023,3761,INE0BJS01011
GODFRYPHLP,EQ,2090.0,2115.0,2070.0,2079.35,2077.4,2087.55,39890,83335729.2,10-NOV-2023,5262,INE260B01028
GODREJAGRO,EQ,478.0,481.0,474.5,475.55,476.0,477.0,84501,40442404.65,10-NOV-2023,5068,INE850D01014
GODREJCP,EQ,987.9,989.55,976.05,984.3,983.9,987.9,748668,736580715.65,10-NOV-2023,18905,INE102D01028
GODREJIND,EQ,665.0,671.0,655.9,668.25,666.0,667.7,139108,92687758.4,10-NOV-2023,7852,INE233A01035
GODREJPROP,EQ,1814.35,1861.1,1799.05,1817.65,1815.25,1815.25,1367500,2499627561.7,10-NOV-2023,54433,INE484J01027
GOKEX,EQ,805.3,824.45,798.0,820.85,820.5,807.05,264218,215089263.95,10-NOV-2023,12495,INE887G01027
GOKUL,EQ,39.05,41.35,38.8,39.95,40.0,39.05,265818,10645915.3,10-NOV-2023,2200,INE020J01029
GOKULAGRO,EQ,114.55,117.6,112.55,116.3,115.0,114.1,101834,11757700.65,10-NOV-2023,2260,INE314T01025
GOLDBEES,EQ,51.3,51.41,51.1,51.31,51.3,50.94,5683308,291529400.11,10-NOV-2023,33992,INF204KB17I5
GOLDETF,EQ,61.0,62.0,60.2,60.55,60.55,59.95,126378,7649326.1,10-NOV-2023,1250,INF769K01JP9
GOLDIAM,EQ,133.7,138.8,133.15,136.9,136.5,133.1,1287453,175992778.15,10-NOV-2023,11253,INE025B01025
GOLDSHARE,EQ,51.5,52.8,51.4,51.5,51.55,51.1,156403,8060096.9,10-NOV-2023,1186,INF789F1AUX7
GOODLUCK,EQ,843.0,892.0,843.0,875.9,883.0,839.9,245808,214779703.2,10-NOV-2023,14842,INE127I01024
GPIL,EQ,615.95,629.0,615.95,623.95,621.0,618.5,260699,162716136.75,10-NOV-2023,8374,INE177H01021
GPPL,EQ,135.05,138.2,134.05,135.0,134.9,135.3,1876562,256202040.75,10-NOV-2023,16207,INE517F01014
GRANULES,EQ,369.0,371.95,364.15,366.55,366.45,370.1,1089859,400422245.15,10-NOV-2023,18646,INE101D01020
GRAPHITE,EQ,459.1,473.0,445.0,464.35,465.5,455.55,1244402,579772733.85,10-NOV-2023,29139,INE371A01025
GRASIM,EQ,1930.05,1947.8,1921.2,1943.0,1945.65,1935.0,192889,373617060.6,10-NOV-2023,16966,INE047A01021
GRAVITA,EQ,1126.5,1126.5,1086.4,1098.95,1114.9,1116.75,95128,105039297.05,10-NOV-2023,8761,INE024L01027
GREAVESCOT,EQ,130.8,131.65,128.55,129.1,129.2,130.8,440529,57185109.45,10-NOV-2023,6039,INE224A01026
GREENLAM,EQ,537.7,564.7,531.1,559.15,558.5,537.55,88083,48972957.2,10-NOV-2023,4253,INE544R01021
GREENPANEL,EQ,326.15,327.95,319.9,322.85,324.1,326.15,284107,91778839.5,10-NOV-2023,19892,INE08ZM01014
GREENPLY,EQ,185.0,185.0,182.5,183.45,183.0,185.25,239545,43948927.25,10-NOV-2023,5146,INE461C01038
GREENPOWER,EQ,17.95,18.35,16.65,17.35,17.45,17.5,54246198,956185466.55,10-NOV-2023,37097,INE999K01014
GRINDWELL,EQ,2099.9,2099.9,2052.0,2066.1,2070.0,2097.05,76264,157807577.8,10-NOV-2023,7617,INE536A01023
GRINFRA,EQ,1153.7,1153.7,1095.0,1106.85,1110.0,1152.1,101808,113015552.7,10-NOV-2023,8715,INE201P01022
GRMOVER,EQ,197.4,201.0,196.4,198.9,198.8,197.45,26523,5255168.95,10-NOV-2023,1611,INE192H01020
GROBTEA,EQ,948.0,948.0,903.55,923.0,928.95,914.25,1596,1475937.7,10-NOV-2023,439,INE646C01018
GRPLTD,EQ,3851.45,3897.0,3820.0,3851.65,3850.0,3855.0,831,3202576.8,10-NOV-2023,105,INE137I01015
GRSE,EQ,783.3,791.25,771.0,774.0,772.4,779.4,588785,460446774.0,10-NOV-2023,19598,INE382Z01011
GRWRHITECH,EQ,1362.9,1408.75,1334.45,1392.75,1399.0,1350.05,68572,94922872.6,10-NOV-2023,9325,INE291A01017
GSEC10YEAR,EQ,25.3,25.3,25.3,25.3,25.3,24.99,59,1492.7,10-NOV-2023,9,INF769K01KF8
GSFC,EQ,182.0,182.9,179.1,180.95,180.8,182.3,4089185,739573889.45,10-NOV-2023,24555,INE026A01025
GSLSU,EQ,204.0,206.4,200.55,204.05,204.25,203.5,153088,31013819.4,10-NOV-2023,3080,INE0JSX01015
GSPL,EQ,272.0,275.8,270.75,274.4,274.45,270.2,578232,158704871.25,10-NOV-2023,17043,INE246F01010
GSS,EQ,194.0,194.95,189.05,189.95,189.9,193.05,19562,3723758.35,10-NOV-2023,732,INE871H01011
GTLINFRA,EQ,1.1,1.15,1.1,1.1,1.1,1.15,24647502,27115039.45,10-NOV-2023,7309,INE221H01019
GTPL,EQ,171.95,177.0,168.7,175.5,176.0,171.95,75214,13065571.7,10-NOV-2023,1654,INE869I01013
GUFICBIO,EQ,268.8,272.7,259.75,262.0,260.3,266.25,119707,31693822.4,10-NOV-2023,4477,INE742B01025
GUJALKALI,EQ,721.0,729.85,717.05,724.05,723.55,719.1,75329,54372754.05,10-NOV-2023,6038,INE186A01019
GUJAPOLLO,EQ,218.9,221.7,214.0,216.0,215.1,214.45,12047,2639202.9,10-NOV-2023,242,INE826C01016
GUJGASLTD,EQ,413.65,420.0,412.0,417.55,417.25,413.6,232630,96669681.2,10-NOV-2023,6542,INE844O01030
GULFOILLUB,EQ,600.0,617.9,600.0,611.75,609.9,608.45,96233,58871682.85,10-NOV-2023,6744,INE635Q01029
GULPOLY,EQ,199.0,201.75,196.75,197.9,197.4,198.85,63259,12582680.9,10-NOV-2023,2319,INE255D01024
HAL,EQ,2041.65,2110.95,1995.0,2058.9,2056.0,2030.8,4755794,9814592816.3,10-NOV-2023,199569,INE066F01020
HAPPSTMNDS,EQ,829.4,832.0,825.0,825.85,826.0,829.45,106570,88179493.15,10-NOV-2023,8174,INE419U01012
HARDWYN,EQ,36.35,36.6,35.5,36.05,36.15,36.35,81126,2911354.95,10-NOV-2023,838,INE626Z01029
HARIOMPIPE,EQ,659.05,682.85,658.0,677.65,677.0,657.45,211392,142151487.5,10-NOV-2023,10445,INE00EV01017
HARRMALAYA,EQ,145.15,145.8,143.75,144.0,144.8,146.1,9513,1374052.15,10-NOV-2023,309,INE544A01019
HARSHA,EQ,384.1,389.8,384.1,388.05,389.0,386.6,62629,24257830.35,10-NOV-2023,4369,INE0JUS01029
HATHWAY,EQ,18.5,19.0,18.3,18.95,18.95,18.65,6275958,117185994.2,10-NOV-2023,5489,INE982F01036
HATSUN,EQ,1110.3,1115.9,1101.4,1109.65,1110.0,1110.3,6039,6688923.95,10-NOV-2023,1101,INE473B01035
HAVELLS,EQ,1255.0,1262.0,1244.3,1257.4,1256.65,1253.15,372182,467167390.7,10-NOV-2023,19814,INE176B01034
HBLPOWER,EQ,304.85,320.75,303.85,319.25,319.4,303.3,3103955,979946241.7,10-NOV-2023,36883,INE292B01021
HBSL,EQ,72.0,73.55,67.55,70.2,70.1,72.2,227204,16133854.6,10-NOV-2023,5485,INE550B01022
HCC,EQ,27.7,29.2,27.7,28.05,28.05,29.0,41761014,1179894479.65,10-NOV-2023,24163,INE549A01026
HCG,EQ,375.95,389.35,367.8,376.15,374.45,373.1,459024,174534177.3,10-NOV-2023,20343,INE075I01017
HCL-INSYS,EQ,16.1,16.2,15.9,15.95,16.15,16.05,492336,7895197.25,10-NOV-2023,1539,INE236A01020
HCLTECH,EQ,1262.3,1271.0,1250.65,1255.45,1256.0,1267.5,1469902,1847016185.9,10-NOV-2023,80555,INE860A01027
HDFCAMC,EQ,2758.15,2787.95,2741.05,2769.85,2780.0,2762.5,324625,899250984.9,10-NOV-2023,24734,INE127D01025
HDFCBANK,EQ,1480.1,1496.0,1480.05,1491.5,1495.0,1485.65,7007593,10417971067.75,10-NOV-2023,181055,INE040A01034
HDFCBSE500,EQ,27.56,27.77,27.17,27.65,27.6,27.43,13711,377562.8,10-NOV-2023,165,INF179KC1EZ4
HDFCGOLD,EQ,52.87,52.98,52.61,52.79,52.8,52.54,895505,47277356.48,10-NOV-2023,4424,INF179KC1981
HDFCGROWTH,EQ,98.85,98.99,98.2,98.91,98.99,98.85,4205,413749.05,10-NOV-2023,52,INF179KC1DJ0
HDFCLIFE,EQ,620.85,631.5,620.05,626.75,626.3,621.35,2449660,1534496633.95,10-NOV-2023,67005,INE795G01014
HDFCLIQUID,EQ,1000.0,1000.01,999.99,999.99,999.99,999.99,1413,1412997.77,10-NOV-2023,18,INF179KC1HE2
HDFCLOWVOL,EQ,15.4,15.4,15.18,15.29,15.3,15.32,9303,141825.98,10-NOV-2023,82,INF179KC1HU8
HDFCMID150,EQ,15.4,15.4,15.1,15.21,15.25,15.2,63235,960012.37,10-NOV-2023,451,INF179KC1HT0
HDFCMOMENT,EQ,23.59,23.6,23.44,23.58,23.55,23.49,5690,133949.78,10-NOV-2023,74,INF179KC1HV6
HDFCNEXT50,EQ,45.84,46.09,45.6,45.82,46.09,45.99,2863,131170.31,10-NOV-2023,49,INF179KC1HS2
HDFCNIF100,EQ,20.05,20.05,19.55,19.71,19.63,19.61,5355,105216.5,10-NOV-2023,87,INF179KC1HR4
HDFCNIFBAN,EQ,434.15,444.44,434.15,443.77,444.44,443.01,1174,519545.6,10-NOV-2023,83,INF179KC1AN8
HDFCNIFIT,EQ,311.77,312.18,310.42,311.89,312.0,311.95,3212,998600.99,10-NOV-2023,65,INF179KC1DX1
HDFCNIFTY,EQ,212.94,213.29,209.5,212.88,213.28,212.53,35925,7616521.86,10-NOV-2023,386,INF179KC1965
HDFCPVTBAN,EQ,228.74,229.4,228.67,229.4,229.4,229.61,249,57045.5,10-NOV-2023,14,INF179KC1DW3
HDFCQUAL,EQ,44.58,44.65,44.34,44.54,44.55,44.69,570,25404.69,10-NOV-2023,52,INF179KC1DL6
HDFCSENSEX,EQ,713.26,716.45,710.53,716.25,716.45,715.3,613,437502.31,10-NOV-2023,94,INF179KC1973
HDFCSILVER,EQ,71.35,71.35,69.5,69.79,69.69,69.29,152515,10651117.92,10-NOV-2023,910,INF179KC1DI2
HDFCSML250,EQ,125.0,127.0,124.94,125.97,126.19,125.48,190419,23951886.39,10-NOV-2023,1133,INF179KC1FB2
HDFCVALUE,EQ,103.96,104.27,103.55,103.61,104.27,104.27,26850,2792288.35,10-NOV-2023,51,INF179KC1DK8
HEADSUP,EQ,11.9,11.95,11.8,11.85,11.9,11.8,23021,273030.85,10-NOV-2023,109,INE759V01019
HEALTHY,EQ,9.94,9.98,9.71,9.94,9.96,9.92,115790,1148939.41,10-NOV-2023,535,INF209KB10C2
HECPROJECT,EQ,47.6,49.45,47.05,48.8,49.0,48.25,2854,137194.05,10-NOV-2023,69,INE558R01013
HEG,EQ,1593.7,1616.0,1560.6,1566.75,1570.0,1595.45,218657,346600091.75,10-NOV-2023,15062,INE545A01016
HEIDELBERG,EQ,188.0,189.0,186.7,187.95,188.0,188.1,171716,32273067.35,10-NOV-2023,3870,INE578A01017
HEMIPROP,EQ,141.95,141.95,136.4,137.25,137.6,142.25,1669491,231674879.3,10-NOV-2023,10885,INE0AJG01018
HERANBA,EQ,355.9,359.2,352.05,354.45,355.0,355.2,29862,10619456.4,10-NOV-2023,2652,INE694N01015
HERCULES,EQ,315.6,324.2,312.75,316.35,316.65,314.6,26513,8369819.75,10-NOV-2023,2210,INE688E01024
HERITGFOOD,EQ,224.05,231.1,224.05,228.95,228.6,227.1,178099,40603381.4,10-NOV-2023,5303,INE978A01027
