SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
DUCON,EQ,9.15,9.55,9.15,9.55,9.55,9.1,574375,5428511.4,15-NOV-2023,521,INE741L01018
DVL,EQ,329.55,345.0,319.05,335.95,333.15,322.55,410146,138420475.65,15-NOV-2023,16137,INE477B01010
DWARKESH,EQ,91.55,91.85,90.0,90.65,90.55,90.65,1122402,101708546.1,15-NOV-2023,10933,INE366A01041
DYCL,EQ,394.15,409.4,394.15,409.4,409.4,389.95,42520,17203418.45,15-NOV-2023,1824,INE600Y01019
DYNAMATECH,EQ,4095.0,4095.0,4004.95,4017.75,4009.5,4025.0,4718,18991688.0,15-NOV-2023,1645,INE221B01012
DYNPRO,EQ,268.05,282.75,260.65,265.2,264.65,267.4,137715,37192952.1,15-NOV-2023,10343,INE256H01015
EASEMYTRIP,EQ,42.05,42.8,41.75,42.0,41.8,41.5,14930297,631989384.35,15-NOV-2023,179735,INE07O001026
EBBETF0425,EQ,1198.15,1198.15,1163.07,1164.41,1163.59,1163.24,3136,3652052.59,15-NOV-2023,111,INF754K01LD3
EBBETF0430,EQ,1265.85,1310.0,1265.85,1306.22,1306.21,1305.02,12718,16606272.51,15-NOV-2023,303,INF754K01KO2
EBBETF0431,EQ,1167.99,1167.99,1164.02,1165.21,1164.15,1165.01,3344,3895272.67,15-NOV-2023,90,INF754K01LE1
EBBETF0433,EQ,1059.51,1059.74,1058.1,1058.58,1059.0,1058.67,4935,5224609.99,15-NOV-2023,41,INF754K01QX0
ECLERX,EQ,2344.0,2468.0,2280.8,2431.65,2462.0,2318.65,435202,1050475270.15,15-NOV-2023,40495,INE738I01010
EDELWEISS,EQ,63.0,66.3,63.0,64.95,65.2,62.9,10316996,666190836.8,15-NOV-2023,66818,INE532F01054
EGOLD,EQ,65.2,65.2,61.4,63.65,64.0,63.55,3712,235616.15,15-NOV-2023,127,INF754K01SE6
EICHERMOT,EQ,3689.0,3860.0,3672.1,3848.3,3840.0,3645.4,1914550,7266429086.0,15-NOV-2023,131131,INE066A01021
EIDPARRY,EQ,508.0,513.15,496.05,497.5,498.4,503.3,796794,402109470.6,15-NOV-2023,16962,INE126A01031
EIFFL,EQ,140.45,140.45,137.85,138.4,138.4,138.7,15708,2178281.95,15-NOV-2023,236,INE546V01010
EIHAHOTELS,EQ,440.2,442.9,434.0,435.55,434.95,437.6,19451,8488465.25,15-NOV-2023,1180,INE276C01014
EIHOTEL,EQ,234.7,236.85,232.4,234.85,234.85,231.35,492641,115669652.65,15-NOV-2023,7804,INE230A01023
EIMCOELECO,EQ,1570.0,1585.9,1470.0,1556.0,1558.05,1535.15,18274,28330082.65,15-NOV-2023,2249,INE158B01016
EKC,EQ,142.9,146.9,138.65,141.45,140.5,141.55,4112376,591550001.05,15-NOV-2023,28469,INE184H01027
ELDEHSG,EQ,747.05,747.05,720.05,728.1,722.4,735.5,1456,1064084.7,15-NOV-2023,298,INE668G01021
ELECON,EQ,909.0,915.0,888.05,890.6,890.75,902.05,218867,196325890.15,15-NOV-2023,14399,INE205B01023
ELECTCAST,EQ,109.0,113.5,109.0,112.9,112.95,107.5,12240828,1368486821.65,15-NOV-2023,43141,INE086A01029
ELGIEQUIP,EQ,514.35,523.9,509.0,521.2,520.0,513.4,323439,166867181.15,15-NOV-2023,17189,INE285A01027
ELIN,EQ,153.85,158.05,152.05,155.0,155.2,152.35,326197,50452612.4,15-NOV-2023,8886,INE050401020
EMAMILTD,EQ,512.5,512.5,502.7,504.15,504.0,510.1,308463,156138923.9,15-NOV-2023,15891,INE548C01032
EMAMIPAP,EQ,130.5,133.05,129.1,131.8,131.05,130.4,14209,1860483.45,15-NOV-2023,442,INE830C01026
EMAMIREAL,EQ,87.8,88.25,81.15,84.3,84.75,86.6,118066,10003823.45,15-NOV-2023,1417,INE778K01012
EMIL,EQ,195.0,208.9,192.95,207.45,208.9,189.95,1595135,323092714.55,15-NOV-2023,24407,INE02YR01019
EMKAY,EQ,102.0,116.45,99.3,112.45,111.0,100.95,972722,108218033.7,15-NOV-2023,12182,INE296H01011
EMMBI,EQ,107.95,107.95,103.35,105.65,105.1,105.5,36796,3882126.6,15-NOV-2023,711,INE753K01015
EMSLIMITED,EQ,417.45,417.45,405.0,417.45,417.45,379.5,1019506,423576749.45,15-NOV-2023,4074,INE0OV601013
EMUDHRA,EQ,484.8,484.8,468.05,469.6,468.7,479.6,110247,52097033.9,15-NOV-2023,8012,INE01QM01018
ENDURANCE,EQ,1620.0,1623.0,1585.05,1588.4,1592.0,1607.3,68017,108491650.8,15-NOV-2023,11520,INE913H01037
ENERGYDEV,EQ,19.75,20.5,19.75,20.3,20.45,19.55,206787,4192508.4,15-NOV-2023,1894,INE306C01019
ENGINERSIN,EQ,147.05,148.15,143.8,147.2,148.0,146.4,5348385,779766851.95,15-NOV-2023,28530,INE510A01028
ENIL,EQ,183.05,189.95,183.05,186.85,186.95,182.55,93749,17480002.05,15-NOV-2023,2418,INE265F01028
EPIGRAL,EQ,933.35,937.8,922.2,932.05,928.3,921.7,24490,22795246.45,15-NOV-2023,3717,INE071N01016
EPL,EQ,197.0,197.0,192.0,192.75,192.95,193.95,896178,173110283.85,15-NOV-2023,12103,INE255A01020
EQUITASBNK,EQ,96.55,99.25,96.55,98.0,98.1,96.25,4443592,435719039.9,15-NOV-2023,22314,INE063P01018
ERIS,EQ,922.0,925.0,888.0,897.0,905.0,906.3,72694,65729676.55,15-NOV-2023,8485,INE406M01024
EROSMEDIA,EQ,19.8,20.45,19.65,19.95,20.0,19.75,1457761,29160700.65,15-NOV-2023,3819,INE416L01017
ESABINDIA,EQ,6048.0,6048.0,5856.0,5898.5,5870.1,5985.45,8047,47790618.9,15-NOV-2023,3268,INE284A01012
ESAFSFB,EQ,72.0,72.45,69.1,69.4,69.3,71.75,4886862,344578588.8,15-NOV-2023,24562,INE818W01011
ESCORTS,EQ,3169.9,3175.0,3120.2,3138.85,3136.2,3137.65,138825,435559470.35,15-NOV-2023,14549,INE042A01014
ESG,EQ,32.21,32.38,32.2,32.33,32.35,32.04,8188,264585.67,15-NOV-2023,118,INF769K01GS9
ESSENTIA,EQ,7.45,7.55,6.95,7.1,7.0,6.9,4385610,32340998.65,15-NOV-2023,5486,INE418N01035
ESTER,EQ,87.2,87.75,86.0,86.35,86.3,86.55,74120,6417281.6,15-NOV-2023,1351,INE778B01029
ETHOSLTD,EQ,2143.95,2144.0,2000.0,2011.1,2019.0,1927.6,381632,795031459.45,15-NOV-2023,40986,INE04TZ01018
EVEREADY,EQ,356.75,359.3,349.05,352.9,350.3,356.7,297674,104904154.55,15-NOV-2023,9392,INE128A01029
EVERESTIND,EQ,1135.0,1171.15,1116.4,1147.95,1159.7,1131.6,28405,32557778.8,15-NOV-2023,2547,INE295A01018
EXCELINDUS,EQ,845.0,847.65,835.0,842.0,838.1,843.8,7652,6435575.7,15-NOV-2023,1293,INE369A01029
EXIDEIND,EQ,273.95,274.7,272.0,272.3,272.2,271.8,1405934,383518326.25,15-NOV-2023,18811,INE302A01020
EXPLEOSOL,EQ,1231.0,1261.45,1230.05,1256.15,1260.0,1228.95,47450,59005630.6,15-NOV-2023,4545,INE201K01015
EXXARO,EQ,129.05,133.0,128.75,130.6,131.4,128.5,117877,15422730.1,15-NOV-2023,1660,INE0GFE01018
FACT,EQ,738.0,763.0,727.65,733.65,729.9,728.7,1146748,851696972.95,15-NOV-2023,24237,INE188A01015
FAIRCHEMOR,EQ,1199.0,1199.0,1174.1,1182.3,1184.0,1181.3,16325,19443722.2,15-NOV-2023,3022,INE0DNW01011
FAZE3Q,EQ,445.45,459.25,444.0,452.25,450.0,445.45,36476,16486796.95,15-NOV-2023,3183,INE963C01033
FCL,EQ,329.65,334.2,323.5,329.35,329.1,322.5,773647,255559871.35,15-NOV-2023,16049,INE045J01026
FCSSOFT,EQ,2.9,2.95,2.8,2.8,2.85,2.85,13850744,39492456.35,15-NOV-2023,5318,INE512B01022
FDC,EQ,387.15,388.2,381.0,384.25,384.6,386.15,102898,39472429.1,15-NOV-2023,7425,INE258B01022
FEDERALBNK,EQ,154.1,155.2,149.85,150.15,150.25,152.9,22224705,3376442918.35,15-NOV-2023,94844,INE171A01029
FIBERWEB,EQ,32.15,32.2,31.65,31.8,31.8,32.05,39398,1252951.7,15-NOV-2023,357,INE296C01020
FIEMIND,EQ,1812.75,1839.0,1800.0,1807.6,1804.0,1812.75,20354,36833240.45,15-NOV-2023,5223,INE737H01014
FILATEX,EQ,47.4,49.2,47.1,48.35,48.45,47.25,702659,33681590.05,15-NOV-2023,3509,INE816B01035
FINCABLES,EQ,934.4,934.4,905.35,907.25,909.0,922.35,381806,348130899.2,15-NOV-2023,20519,INE235A01022
FINEORG,EQ,4330.55,4330.55,4270.0,4288.05,4290.0,4287.75,15701,67339804.55,15-NOV-2023,5543,INE686Y01026
FINOPB,EQ,281.6,282.0,273.65,274.35,275.0,278.85,124789,34463259.05,15-NOV-2023,4747,INE02NC01014
FINPIPE,EQ,193.05,193.2,190.0,192.25,192.15,191.85,502306,96390959.9,15-NOV-2023,13336,INE183A01024
FIVESTAR,EQ,804.0,813.7,802.6,807.45,808.0,797.35,361230,291926000.35,15-NOV-2023,24980,INE128S01021
FLUOROCHEM,EQ,2815.0,2825.85,2771.1,2808.85,2800.0,2814.15,81162,226835586.8,15-NOV-2023,8073,INE09N301011
FMGOETZE,EQ,373.05,374.95,364.5,366.95,367.0,371.8,135815,50127644.75,15-NOV-2023,6702,INE529A01010
FOCUS,EQ,189.5,190.7,184.95,187.15,188.0,186.85,184026,34560906.0,15-NOV-2023,2532,INE593W01028
FOODSIN,EQ,182.8,183.85,179.2,180.05,180.0,180.1,697474,126156531.5,15-NOV-2023,6892,INE976E01023
FORTIS,EQ,372.8,372.9,356.4,359.1,357.55,368.7,2621313,952066293.55,15-NOV-2023,45108,INE061F01013
FOSECOIND,EQ,3477.0,3519.0,3440.4,3475.9,3471.1,3472.1,2729,9474062.7,15-NOV-2023,814,INE519A01011
FSL,EQ,161.0,164.3,159.55,163.5,164.15,159.75,2502983,406750074.15,15-NOV-2023,25170,INE684F01012
FUSION,EQ,591.65,605.95,586.0,597.15,597.0,579.8,325738,194817487.15,15-NOV-2023,19975,INE139R01012
GABRIEL,EQ,371.0,428.0,371.0,410.1,411.0,366.7,10217548,4208508187.85,15-NOV-2023,145400,INE524A01029
GAEL,EQ,355.0,362.95,349.0,360.05,359.9,348.45,804112,286037849.15,15-NOV-2023,21087,INE036B01030
GAIL,EQ,127.3,129.05,126.55,126.85,127.0,126.05,14489745,1850605612.25,15-NOV-2023,43701,INE129A01019
GALAXYSURF,EQ,2833.95,2865.9,2795.0,2856.5,2850.0,2834.9,25947,73537455.3,15-NOV-2023,4952,INE600K01018
GALLANTT,EQ,98.5,99.7,96.45,98.05,97.9,97.25,378098,37018566.9,15-NOV-2023,3724,INE297H01019
GANDHITUBE,EQ,691.1,697.0,687.6,690.45,694.9,690.9,2845,1965565.15,15-NOV-2023,373,INE524B01027
GANECOS,EQ,859.95,899.9,852.15,874.25,870.0,851.95,38971,34135781.4,15-NOV-2023,5734,INE845D01014
GANESHBE,EQ,148.25,148.4,144.55,146.8,146.25,146.45,146903,21441724.25,15-NOV-2023,1640,INE388A01029
GANESHHOUC,EQ,373.95,384.85,368.1,382.3,381.9,367.85,60549,22867729.65,15-NOV-2023,2804,INE460C01014
GANGESSECU,EQ,128.95,131.45,123.6,124.85,125.0,127.1,14994,1897954.55,15-NOV-2023,460,INE335W01016
GARFIBRES,EQ,3139.95,3153.75,3118.15,3130.75,3130.0,3126.8,9181,28737193.35,15-NOV-2023,2239,INE276A01018
GATEWAY,EQ,92.1,102.0,92.1,96.65,96.95,90.9,8287110,811398184.45,15-NOV-2023,50327,INE079J01017
GATI,EQ,138.25,138.8,136.0,136.9,137.0,136.45,490252,67266113.65,15-NOV-2023,4651,INE152B01027
GAYAHWS,EQ,1.05,1.05,1.0,1.05,1.05,1.0,1974346,2057391.8,15-NOV-2023,983,INE287Z01012
GEECEE,EQ,215.1,221.7,213.05,217.1,216.5,213.3,113344,24727206.4,15-NOV-2023,4774,INE916G01016
GENESYS,EQ,321.05,321.05,315.35,316.45,317.5,316.6,18494,5866575.05,15-NOV-2023,1223,INE727B01026
GENUSPAPER,EQ,20.85,21.35,20.7,21.15,21.15,20.6,978391,20480318.6,15-NOV-2023,3856,INE949P01018
GENUSPOWER,EQ,244.9,245.0,236.8,238.95,239.75,241.0,402525,96765495.9,15-NOV-2023,6276,INE955D01029
GEOJITFSL,EQ,68.5,71.5,68.5,69.15,69.0,67.65,2927170,203682740.95,15-NOV-2023,9925,INE007B01023
GEPIL,EQ,173.1,177.45,171.45,173.1,172.25,171.65,167911,29211220.15,15-NOV-2023,4004,INE878A01011
GESHIP,EQ,774.0,794.65,774.0,791.85,790.7,773.6,325686,257367581.35,15-NOV-2023,11820,INE017A01032
GFLLIMITED,EQ,99.05,102.0,98.25,99.6,99.4,99.8,168685,16900396.3,15-NOV-2023,2360,INE538A01037
GHCL,EQ,534.0,534.0,524.6,525.7,527.0,526.45,196688,103680873.35,15-NOV-2023,9926,INE539A01019
GHCLTEXTIL,EQ,70.95,72.0,70.25,70.55,70.4,70.45,238509,16974534.8,15-NOV-2023,2573,INE0PA801013
GICHSGFIN,EQ,187.4,189.05,185.2,185.9,186.4,186.55,332677,62062634.65,15-NOV-2023,4041,INE289B01019
GICRE,EQ,225.0,227.2,223.7,224.8,224.45,224.25,244719,55115290.65,15-NOV-2023,5570,INE481Y01014
GILLANDERS,EQ,99.25,99.3,95.1,95.95,95.1,99.3,24001,2323947.95,15-NOV-2023,915,INE047B01011
GILLETTE,EQ,6420.05,6474.95,6371.8,6456.8,6466.5,6405.6,9918,63921548.5,15-NOV-2023,2951,INE322A01010
GILT5YBEES,EQ,53.8,53.8,53.47,53.54,53.58,53.41,657613,35208593.5,15-NOV-2023,906,INF204KC1030
GINNIFILA,EQ,27.0,27.0,25.5,25.8,25.75,26.15,90922,2376770.45,15-NOV-2023,1183,INE424C01010
GIPCL,EQ,151.95,153.85,150.15,150.7,150.5,150.4,707652,107598308.4,15-NOV-2023,7744,INE162A01010
GLAND,EQ,1630.0,1639.8,1605.6,1616.8,1617.0,1625.75,136104,220483176.8,15-NOV-2023,11917,INE068V01023
GLAXO,EQ,1483.2,1570.0,1481.85,1552.7,1555.0,1471.2,308507,474021593.95,15-NOV-2023,21594,INE159A01016
GLENMARK,EQ,730.05,754.5,730.05,751.05,749.6,724.45,2495889,1861735270.85,15-NOV-2023,43188,INE935A01035
GLFL,EQ,4.3,4.3,4.25,4.25,4.25,4.3,3057,13089.6,15-NOV-2023,19,INE540A01017
GLOBAL,EQ,248.0,252.5,234.0,242.05,244.0,248.75,105401,25585511.65,15-NOV-2023,2270,INE291W01029
GLOBALVECT,EQ,90.6,93.45,88.95,90.9,91.0,90.6,32049,2925983.45,15-NOV-2023,520,INE792H01019
GLOBUSSPR,EQ,825.95,835.8,818.05,821.2,821.5,817.35,80072,66208679.0,15-NOV-2023,6403,INE615I01010
GLS,EQ,627.4,634.8,622.3,630.6,631.5,627.45,103966,65148763.0,15-NOV-2023,4613,INE03Q201024
GMBREW,EQ,669.0,677.75,663.4,668.85,667.8,660.7,39454,26450488.65,15-NOV-2023,3432,INE075D01018
GMDCLTD,EQ,394.2,397.2,383.4,386.1,386.8,388.65,4215836,1644598760.7,15-NOV-2023,38126,INE131A01031
GMMPFAUDLR,EQ,1712.0,1716.4,1646.0,1649.7,1654.0,1676.05,146633,245155684.8,15-NOV-2023,21204,INE541A01023
GMRINFRA,EQ,57.55,58.45,57.15,58.0,57.85,57.25,4153475,240357357.65,15-NOV-2023,11170,INE776C01039
GMRP&UI,EQ,37.0,38.4,36.65,38.4,38.4,36.6,4065349,153358205.4,15-NOV-2023,6741,INE0CU601026
GNA,EQ,421.35,434.95,421.35,425.7,426.85,419.25,78419,33482660.45,15-NOV-2023,5142,INE934S01014
GNFC,EQ,686.9,709.85,681.0,707.15,708.0,679.85,4104309,2860896989.9,15-NOV-2023,59806,INE113A01013
GOACARBON,EQ,523.95,528.5,520.1,522.85,522.0,519.25,13518,7084226.3,15-NOV-2023,1589,INE426D01013
GOCLCORP,EQ,537.5,549.95,526.05,539.25,547.4,531.25,112553,60680681.9,15-NOV-2023,7379,INE077F01035
GOCOLORS,EQ,1246.0,1253.0,1222.55,1230.0,1235.75,1233.85,22850,28297519.4,15-NOV-2023,4251,INE0BJS01011
GODFRYPHLP,EQ,2104.05,2130.95,2088.95,2094.75,2095.0,2086.4,49249,103839617.2,15-NOV-2023,7089,INE260B01028
GODREJAGRO,EQ,480.2,483.1,476.0,479.25,478.5,477.65,99247,47576374.45,15-NOV-2023,6767,INE850D01014
GODREJCP,EQ,986.0,990.0,981.0,987.8,986.2,980.7,1256912,1238765408.35,15-NOV-2023,49717,INE102D01028
GODREJIND,EQ,676.95,679.9,663.15,670.15,671.9,669.15,112105,75014593.15,15-NOV-2023,9145,INE233A01035
GODREJPROP,EQ,1835.35,1879.6,1835.35,1863.75,1860.0,1821.45,1092596,2033710619.6,15-NOV-2023,57115,INE484J01027
GOKEX,EQ,832.0,867.5,830.0,862.6,862.95,824.0,495102,422543091.1,15-NOV-2023,32716,INE887G01027
GOKUL,EQ,39.7,40.0,38.85,39.3,39.4,39.1,168832,6652102.2,15-NOV-2023,1282,INE020J01029
GOKULAGRO,EQ,116.3,117.7,115.3,116.4,116.7,115.75,82822,9621953.95,15-NOV-2023,1397,INE314T01025
GOLDBEES,EQ,51.7,51.85,50.85,51.46,51.44,50.93,3955640,203091433.86,15-NOV-2023,26098,INF204KB17I5
GOLDETF,EQ,63.2,64.8,60.65,60.75,60.75,63.2,176638,10745887.95,15-NOV-2023,980,INF769K01JP9
GOLDIAM,EQ,142.25,144.25,142.1,143.8,143.85,141.5,514943,73744187.05,15-NOV-2023,4381,INE025B01025
GOLDSHARE,EQ,51.6,51.8,51.3,51.75,51.6,51.05,116578,6025124.1,15-NOV-2023,533,INF789F1AUX7
GOODLUCK,EQ,920.0,930.95,907.0,915.8,918.1,912.75,141037,129285774.25,15-NOV-2023,8427,INE127I01024
GPIL,EQ,650.0,686.0,647.6,667.25,666.7,642.55,1794349,1204046176.2,15-NOV-2023,45610,INE177H01021
GPPL,EQ,140.75,141.5,137.0,137.95,137.9,139.35,1483901,205415574.15,15-NOV-2023,15763,INE517F01014
GRANULES,EQ,370.0,372.0,364.8,366.25,365.4,368.95,650795,239203656.05,15-NOV-2023,10902,INE101D01020
GRAPHITE,EQ,473.0,477.0,470.0,471.55,472.0,469.5,301178,142461661.95,15-NOV-2023,8572,INE371A01025
GRASIM,EQ,1947.0,1964.3,1935.0,1943.95,1941.0,1928.85,968317,1884336315.6,15-NOV-2023,63722,INE047A01021
GRAVITA,EQ,1160.0,1166.0,1136.45,1139.4,1140.0,1151.05,78739,90182794.55,15-NOV-2023,6934,INE024L01027
GREAVESCOT,EQ,130.55,131.25,129.9,130.5,130.0,129.4,482901,63104401.85,15-NOV-2023,5332,INE224A01026
GREENLAM,EQ,571.05,580.0,550.0,556.05,552.1,562.5,51944,29172309.05,15-NOV-2023,5969,INE544R01021
GREENPANEL,EQ,332.4,333.95,327.3,332.05,332.5,327.15,270603,89114080.6,15-NOV-2023,10167,INE08ZM01014
GREENPLY,EQ,195.0,204.5,194.05,202.35,201.2,196.15,792485,158279872.0,15-NOV-2023,11281,INE461C01038
GREENPOWER,EQ,20.05,20.05,20.05,20.05,20.05,19.1,5062416,101501440.8,15-NOV-2023,3209,INE999K01014
GRINDWELL,EQ,2096.0,2129.0,2075.0,2122.65,2125.0,2094.95,79227,166987125.8,15-NOV-2023,14830,INE536A01023
GRINFRA,EQ,1120.0,1120.0,1088.0,1099.9,1115.0,1108.45,39041,42906574.9,15-NOV-2023,3732,INE201P01022
GRMOVER,EQ,193.1,193.1,181.5,189.6,190.5,199.25,236037,44440513.55,15-NOV-2023,5966,INE192H01020
GROBTEA,EQ,900.0,900.0,884.25,888.55,888.65,888.8,194,172398.6,15-NOV-2023,64,INE646C01018
GRPLTD,EQ,3868.15,3959.4,3850.0,3950.2,3950.0,3870.05,355,1394821.15,15-NOV-2023,67,INE137I01015
GRSE,EQ,776.3,799.55,768.7,790.35,789.95,768.7,907947,715699971.85,15-NOV-2023,26744,INE382Z01011
GRWRHITECH,EQ,1410.0,1444.0,1410.0,1421.55,1417.25,1400.5,17484,24926025.05,15-NOV-2023,3263,INE291A01017
GSEC10YEAR,EQ,25.24,25.24,24.31,25.18,25.18,25.25,1714,42304.55,15-NOV-2023,12,INF769K01KF8
GSFC,EQ,183.45,184.45,181.0,182.0,181.6,181.5,3363242,613610333.5,15-NOV-2023,24738,INE026A01025
GSLSU,EQ,205.5,210.0,202.85,207.05,206.9,204.3,213108,43988279.3,15-NOV-2023,4502,INE0JSX01015
GSPL,EQ,280.0,281.95,278.1,279.95,280.05,278.5,373897,104682577.7,15-NOV-2023,9803,INE246F01010
GSS,EQ,192.8,193.7,188.0,191.55,192.0,192.5,18105,3461839.9,15-NOV-2023,1024,INE871H01011
GTLINFRA,EQ,1.05,1.1,1.05,1.1,1.1,1.05,22687749,24622169.6,15-NOV-2023,10304,INE221H01019
GTPL,EQ,181.0,192.9,178.85,182.35,183.0,179.0,646397,120984841.9,15-NOV-2023,10688,INE869I01013
GUFICBIO,EQ,279.3,281.0,272.9,274.8,274.85,277.3,73986,20400193.7,15-NOV-2023,3999,INE742B01025
GUJALKALI,EQ,728.45,736.0,724.0,729.7,726.8,728.45,54981,40148767.15,15-NOV-2023,5164,INE186A01019
GUJAPOLLO,EQ,223.85,223.85,219.0,220.4,220.85,217.45,5570,1230327.2,15-NOV-2023,188,INE826C01016
GUJGASLTD,EQ,421.0,423.5,417.65,421.85,421.2,418.35,671902,283319897.5,15-NOV-2023,12195,INE844O01030
GULFOILLUB,EQ,634.45,643.75,625.0,627.8,626.0,621.95,303099,191217367.15,15-NOV-2023,15101,INE635Q01029
GULPOLY,EQ,198.0,200.4,196.0,197.95,198.75,196.75,78151,15492312.15,15-NOV-2023,3153,INE255D01024
HAL,EQ,2066.05,2105.0,2040.55,2091.0,2090.0,2060.35,1634396,3388431705.45,15-NOV-2023,96763,INE066F01020
HAPPSTMNDS,EQ,842.3,847.0,837.0,840.25,837.0,834.6,163628,137796981.2,15-NOV-2023,10505,INE419U01012
HARDWYN,EQ,39.05,41.5,38.65,40.4,40.3,37.75,877465,35441706.7,15-NOV-2023,5858,INE626Z01029
HARIOMPIPE,EQ,722.95,724.0,708.1,712.35,710.15,703.95,189840,136125909.55,15-NOV-2023,10254,INE00EV01017
HARRMALAYA,EQ,147.35,147.75,143.6,144.3,145.25,146.65,28714,4168913.35,15-NOV-2023,909,INE544A01019
HARSHA,EQ,395.0,395.5,384.9,388.7,389.8,393.5,71746,27997733.8,15-NOV-2023,5653,INE0JUS01029
HATHWAY,EQ,19.25,21.0,19.25,20.85,20.75,19.1,41867317,855441913.25,15-NOV-2023,28802,INE982F01036
HATSUN,EQ,1121.0,1121.45,1083.1,1094.65,1100.0,1121.8,41338,45835805.25,15-NOV-2023,3225,INE473B01035
HAVELLS,EQ,1261.0,1270.0,1253.7,1262.05,1267.05,1250.7,553895,699611967.15,15-NOV-2023,30313,INE176B01034
HBLPOWER,EQ,328.0,328.85,321.0,321.95,322.1,324.85,918721,297672868.4,15-NOV-2023,16890,INE292B01021
HBSL,EQ,71.75,71.75,68.85,69.25,69.1,70.1,46374,3246413.0,15-NOV-2023,795,INE550B01022
HCC,EQ,30.75,31.9,30.1,31.55,31.6,30.2,97725489,3047730294.25,15-NOV-2023,56222,INE549A01026
HCG,EQ,369.95,370.95,358.0,362.65,363.0,370.2,283747,102842285.65,15-NOV-2023,19692,INE075I01017
HCL-INSYS,EQ,16.1,16.35,16.05,16.15,16.15,16.0,469856,7597917.55,15-NOV-2023,1491,INE236A01020
HCLTECH,EQ,1275.0,1283.0,1268.4,1276.65,1278.2,1261.0,2410620,3075144612.8,15-NOV-2023,152539,INE860A01027
HDFCAMC,EQ,2792.95,2814.95,2766.55,2769.95,2768.9,2781.45,310334,863573960.45,15-NOV-2023,25595,INE127D01025
HDFCBANK,EQ,1504.1,1510.95,1500.55,1504.4,1504.8,1488.8,20622730,31051566881.5,15-NOV-2023,331586,INE040A01034
HDFCBSE500,EQ,27.97,27.99,27.53,27.96,27.93,27.52,27942,777595.06,15-NOV-2023,229,INF179KC1EZ4
HDFCGOLD,EQ,52.9,53.29,52.74,53.04,53.05,52.73,937974,49686741.36,15-NOV-2023,2398,INF179KC1981
HDFCGROWTH,EQ,99.28,100.4,99.28,100.31,100.4,98.35,5069,507453.5,15-NOV-2023,78,INF179KC1DJ0
HDFCLIFE,EQ,632.95,639.4,627.0,636.15,635.95,621.05,2033627,1287232420.15,15-NOV-2023,100072,INE795G01014
HDFCLIQUID,EQ,1000.0,1000.01,999.99,999.99,999.99,1000.01,4663,4663043.99,15-NOV-2023,14,INF179KC1HE2
HDFCLOWVOL,EQ,15.3,15.47,15.3,15.46,15.47,15.25,4604,71131.57,15-NOV-2023,61,INF179KC1HU8
HDFCMID150,EQ,15.54,15.85,15.15,15.43,15.42,15.24,71812,1108484.31,15-NOV-2023,738,INF179KC1HT0
HDFCMOMENT,EQ,24.15,24.18,23.92,24.11,23.95,23.67,25187,605263.83,15-NOV-2023,164,INF179KC1HV6
HDFCNEXT50,EQ,46.31,46.75,46.31,46.74,46.74,46.09,4094,190913.66,15-NOV-2023,53,INF179KC1HS2
HDFCNIF100,EQ,19.95,19.96,19.76,19.93,19.9,19.54,17329,344652.96,15-NOV-2023,123,INF179KC1HR4
HDFCNIFBAN,EQ,447.17,448.96,447.15,448.47,448.96,443.2,7715,3452358.3,15-NOV-2023,112,INF179KC1AN8
HDFCNIFIT,EQ,317.61,318.77,314.67,317.98,317.6,311.33,3246,1027623.34,15-NOV-2023,95,INF179KC1DX1
HDFCNIFTY,EQ,214.44,215.49,213.01,215.24,215.43,211.84,58005,12450169.69,15-NOV-2023,1365,INF179KC1965
HDFCPVTBAN,EQ,231.56,233.0,231.13,231.22,231.22,229.77,9197,2135040.55,15-NOV-2023,25,INF179KC1DW3
HDFCQUAL,EQ,44.89,45.5,44.87,45.27,45.05,44.38,11197,506439.03,15-NOV-2023,75,INF179KC1DL6
HDFCSENSEX,EQ,721.61,727.0,719.14,724.7,723.75,712.67,2389,1727446.48,15-NOV-2023,198,INF179KC1973
HDFCSILVER,EQ,70.5,70.89,69.86,70.82,70.85,69.07,264062,18639225.27,15-NOV-2023,959,INF179KC1DI2
HDFCSML250,EQ,128.69,129.5,127.81,129.13,129.5,126.15,186487,24053693.21,15-NOV-2023,1710,INF179KC1FB2
HDFCVALUE,EQ,105.02,106.5,105.01,105.78,106.5,102.93,3198,337762.39,15-NOV-2023,86,INF179KC1DK8
HEADSUP,EQ,12.0,12.15,11.8,11.9,11.8,12.0,50583,606006.9,15-NOV-2023,535,INE759V01019
HEALTHY,EQ,9.93,10.09,9.9,9.93,9.92,9.93,78755,782688.23,15-NOV-2023,710,INF209KB10C2
HECPROJECT,EQ,52.05,52.05,50.3,51.55,51.6,49.6,8079,415089.55,15-NOV-2023,182,INE558R01013
HEG,EQ,1590.95,1599.55,1560.3,1565.0,1562.35,1576.05,123540,194600317.6,15-NOV-2023,10063,INE545A01016
HEIDELBERG,EQ,188.4,189.2,186.15,186.45,186.5,187.65,141628,26518367.2,15-NOV-2023,4222,INE578A01017
