SYMBOL,TIMESTAMP,CLOSE,TOTTRDQTY,moving_average
PTC,13-NOV-2023,154.8,6617929,106.09500000000729
PTCIL,13-NOV-2023,4932.0,22733,2543.4000000000074
PUNJABCHEM,13-NOV-2023,1118.35,12394,581.6750000000072
PVRINOX,13-NOV-2023,1637.75,362981,895.9250000000072
QNIFTY,13-NOV-2023,2080.0,48,1065.3450000000073
RADIANTCMS,13-NOV-2023,91.45,540507,68.87500000000728
RADICO,13-NOV-2023,1405.8,144436,748.6250000000073
RAILTEL,13-NOV-2023,254.1,4509054,134.20000000000726
RAINBOW,13-NOV-2023,1017.05,69683,580.7750000000073
RAJRATAN,13-NOV-2023,736.2,21256,587.4500000000073
RALLIS,13-NOV-2023,213.7,493881,133.32500000000726
RAMAPHO,13-NOV-2023,214.55,16065,115.00000000000728
RAMCOCEM,13-NOV-2023,995.0,530744,516.0250000000073
RAMCOSYS,13-NOV-2023,264.4,24961,235.27500000000725
RAMKY,13-NOV-2023,682.45,173457,473.4250000000073
RANEENGINE,13-NOV-2023,295.75,3065,160.82500000000726
RANEHOLDIN,13-NOV-2023,1251.8,17865,773.7750000000073
RATNAMANI,13-NOV-2023,3386.55,45149,2052.4250000000075
RAYMOND,13-NOV-2023,1846.75,133217,984.2250000000073
RBL,13-NOV-2023,807.15,14936,461.3750000000073
RECLTD,13-NOV-2023,333.5,23410469,228.22500000000727
REDTAPE,13-NOV-2023,448.75,563749,301.2500000000073
REFEX,13-NOV-2023,559.45,49138,504.1000000000073
RELAXO,13-NOV-2023,901.1,33167,730.2750000000074
RELIANCE,13-NOV-2023,2314.6,1927405,1288.9000000000071
REPCOHOME,13-NOV-2023,440.05,186299,245.02500000000728
REPRO,13-NOV-2023,777.35,5543,496.17500000000734
RHIM,13-NOV-2023,686.25,384984,393.8500000000073
RIIL,13-NOV-2023,1042.1,148810,564.1000000000072
RITES,13-NOV-2023,455.55,650935,347.6000000000073
RKFORGE,13-NOV-2023,696.75,368507,383.70000000000726
RML,13-NOV-2023,797.2,6801,746.9750000000073
ROLEXRINGS,13-NOV-2023,2281.65,9278,1281.8000000000075
ROSSARI,13-NOV-2023,725.2,49527,387.8250000000073
ROUTE,13-NOV-2023,1554.4,40532,980.9000000000074
RPPL,13-NOV-2023,209.2,10278,115.85000000000727
RPSGVENT,13-NOV-2023,559.6,42659,384.40000000000725
RRKABEL,13-NOV-2023,1585.15,280490,1072.3750000000073
RSYSTEMS,13-NOV-2023,488.8,28404,333.5500000000073
RUBYMILLS,13-NOV-2023,231.6,31021,120.45000000000726
RUPA,13-NOV-2023,268.25,100361,197.32500000000726
RUSHIL,13-NOV-2023,341.0,66220,304.6250000000073
RUSTOMJEE,13-NOV-2023,559.6,12650,450.3000000000073
SAFARI,13-NOV-2023,4211.9,33438,2155.100000000007
SAGCEM,13-NOV-2023,260.1,98528,143.1750000000073
SAHYADRI,13-NOV-2023,367.25,4142,234.1750000000073
SAKAR,13-NOV-2023,384.45,23366,236.32500000000726
SALASAR,13-NOV-2023,46.3,540474,38.875000000007276
SALONA,13-NOV-2023,298.3,18377,172.3000000000073
SALZERELEC,13-NOV-2023,377.6,40010,196.7250000000073
SANDESH,13-NOV-2023,992.85,1372,505.15000000000725
SANDUMA,13-NOV-2023,1465.8,16672,940.7250000000072
SANGHVIMOV,13-NOV-2023,754.7,95040,434.40000000000737
SANOFI,13-NOV-2023,7797.25,6010,3910.5500000000075
SAPPHIRE,13-NOV-2023,1320.7,231970,1085.2250000000072
SAREGAMA,13-NOV-2023,336.55,123993,275.6750000000073
SASKEN,13-NOV-2023,1222.95,16620,635.2750000000074
SATIN,13-NOV-2023,259.4,225545,188.10000000000727
SBCL,13-NOV-2023,535.45,83048,281.7500000000073
SBGLP,13-NOV-2023,453.05,41050,272.45000000000726
SBICARD,13-NOV-2023,752.95,1182457,603.0000000000073
SBIETFIT,13-NOV-2023,323.76,5892,205.55500000000728
SBILIFE,13-NOV-2023,1328.35,1332535,751.1850000000072
SCHAEFFLER,13-NOV-2023,2732.25,296411,1656.8000000000072
SCHNEIDER,13-NOV-2023,333.1,279032,290.7500000000073
SCPL,13-NOV-2023,362.95,26416,249.10000000000727
SEAMECLTD,13-NOV-2023,866.7,405925,491.4700000000073
SECURKLOUD,13-NOV-2023,36.5,21704,28.025000000007275
SELAN,13-NOV-2023,457.25,31765,246.87500000000728
SENCO,13-NOV-2023,695.9,576012,576.5750000000073
SEQUENT,13-NOV-2023,99.15,1127251,61.57500000000728
SESHAPAPER,13-NOV-2023,339.4,43069,219.27500000000725
SETFNIF50,13-NOV-2023,203.03,132936,127.86000000000728
SETFNIFBK,13-NOV-2023,443.23,41249,323.13000000000727
SETFNN50,13-NOV-2023,483.74,6617,463.4850000000073
SFL,13-NOV-2023,1096.55,27736,790.1450000000073
SHAILY,13-NOV-2023,1801.9,22199,902.4000000000074
SHANKARA,13-NOV-2023,717.35,82150,445.77500000000725
SHANTIGEAR,13-NOV-2023,457.3,16247,238.07500000000735
SHARDAMOTR,13-NOV-2023,1166.75,135517,793.2500000000074
SHAREINDIA,13-NOV-2023,1764.75,1293783,1465.7500000000073
SHILPAMED,13-NOV-2023,365.55,228789,254.6250000000074
SHIVALIK,13-NOV-2023,659.85,25916,512.7000000000074
SHIVATEX,13-NOV-2023,127.35,8164,103.00000000000733
SHK,13-NOV-2023,154.05,534541,140.70000000000732
SHOPERSTOP,13-NOV-2023,668.6,108975,411.3250000000073
SHREDIGCEM,13-NOV-2023,87.6,276761,68.72500000000727
SHREECEM,13-NOV-2023,26196.2,10644,13141.900000000007
SHREYAS,13-NOV-2023,309.1,104716,155.0500000000073
SHRIPISTON,13-NOV-2023,1111.25,81081,710.1750000000072
SHRIRAMFIN,13-NOV-2023,1967.8,555900,1539.5250000000074
SHYAMMETL,13-NOV-2023,473.0,1090305,246.37500000000728
SIEMENS,13-NOV-2023,3418.0,96279,1713.0500000000072
SIGMA,13-NOV-2023,462.55,15890,257.0750000000073
SIGNATURE,13-NOV-2023,705.05,134485,583.8000000000072
SILINV,13-NOV-2023,373.8,6368,199.02500000000734
SILVER,13-NOV-2023,71.47,124331,43.810000000007335
SILVERETF,13-NOV-2023,70.68,28799,69.65500000000733
SILVERTUC,13-NOV-2023,653.25,6836,361.9650000000073
SINTERCOM,13-NOV-2023,130.0,12821,78.12500000000728
SIRCA,13-NOV-2023,385.35,117842,257.6750000000073
SIS,13-NOV-2023,439.3,41417,412.3250000000073
SIYSIL,13-NOV-2023,528.1,35199,483.70000000000726
SJS,13-NOV-2023,627.05,106939,577.5750000000072
SKFINDIA,13-NOV-2023,4552.75,47041,2314.600000000007
SKMEGGPROD,13-NOV-2023,391.55,194694,313.82500000000726
SKYGOLD,13-NOV-2023,844.9,190800,618.2250000000072
SMLISUZU,13-NOV-2023,1335.5,36234,718.2750000000073
SMSLIFE,13-NOV-2023,509.85,540,356.7250000000073
SOBHA,13-NOV-2023,836.8,1111062,443.82500000000726
SOLARINDS,13-NOV-2023,6199.3,50798,3273.225000000007
SONATSOFTW,13-NOV-2023,1319.3,119488,939.6250000000073
SPAL,13-NOV-2023,588.05,22338,306.77500000000725
SPANDANA,13-NOV-2023,998.55,227685,793.3000000000072
SPECIALITY,13-NOV-2023,178.3,21923,101.30000000000729
SPIC,13-NOV-2023,68.2,496570,67.62500000000728
SPLPETRO,13-NOV-2023,567.9,48682,315.77500000000725
SPORTKING,13-NOV-2023,757.7,6894,662.8000000000072
SREEL,13-NOV-2023,266.5,23315,133.57500000000726
SRF,13-NOV-2023,2336.95,106449,1301.7250000000072
SRHHYPOLTD,13-NOV-2023,573.3,11367,428.5000000000073
STAR,13-NOV-2023,478.9,119639,383.27500000000725
STARHEALTH,13-NOV-2023,548.45,173560,352.1000000000073
STEELCAS,13-NOV-2023,622.65,29260,368.57500000000726
STEL,13-NOV-2023,245.95,15529,127.37500000000728
STERTOOLS,13-NOV-2023,327.45,45382,286.70000000000726
STOVEKRAFT,13-NOV-2023,517.05,66534,329.3250000000072
STYLAMIND,13-NOV-2023,1765.45,19017,1141.2500000000073
SUBROS,13-NOV-2023,408.75,65924,219.70000000000715
SUDARSCHEM,13-NOV-2023,469.55,78367,439.15000000000714
SULA,13-NOV-2023,485.7,117543,450.82500000000715
SUMMITSEC,13-NOV-2023,1099.1,3548,564.7750000000071
SUNDARMFIN,13-NOV-2023,3214.2,35052,2156.650000000007
SUNDRMFAST,13-NOV-2023,1267.1,33330,713.650000000007
SUNPHARMA,13-NOV-2023,1177.8,816825,677.575000000007
SUNTV,13-NOV-2023,672.25,2257421,559.175000000007
SUPRAJIT,13-NOV-2023,363.75,274807,297.62500000000705
SUPREMEIND,13-NOV-2023,4271.3,66927,2317.525000000007
SURYALAXMI,13-NOV-2023,62.25,10696,36.95000000000728
SURYAROSNI,13-NOV-2023,504.25,186667,283.2500000000073
SUVEN,13-NOV-2023,85.35,441992,71.07500000000726
SUVENPHAR,13-NOV-2023,577.95,92624,331.6500000000073
SWANENERGY,13-NOV-2023,429.9,23399089,217.52500000000725
SWARAJENG,13-NOV-2023,2090.95,5740,1260.4250000000072
SYMPHONY,13-NOV-2023,874.7,17536,578.5250000000074
SYNGENE,13-NOV-2023,707.3,546967,358.85000000000724
TAJGVK,13-NOV-2023,221.0,54448,175.82500000000726
TALBROAUTO,13-NOV-2023,245.8,258480,133.52500000000728
TANLA,13-NOV-2023,930.4,471350,588.1000000000073
TARSONS,13-NOV-2023,487.15,38683,284.4500000000072
TASTYBITE,13-NOV-2023,15635.25,973,8061.200000000007
TATACOMM,13-NOV-2023,1707.1,315877,989.0500000000072
TATAELXSI,13-NOV-2023,8086.8,74252,4501.6750000000075
TATASTLLP,13-NOV-2023,803.65,69491,462.3250000000068
TATVA,13-NOV-2023,1513.0,10598,1158.3250000000069
TCI,13-NOV-2023,881.7,26786,504.47500000000684
TCIEXP,13-NOV-2023,1337.7,9036,1109.7000000000069
TCPLPACK,13-NOV-2023,2204.4,8226,1280.9750000000067
TCS,13-NOV-2023,3331.55,1030990,2767.9750000000067
TEAMLEASE,13-NOV-2023,2488.05,85012,1379.800000000007
TECHM,13-NOV-2023,1131.35,435537,581.5400000000068
TEGA,13-NOV-2023,1051.6,87145,825.9250000000068
TEXINFRA,13-NOV-2023,97.6,618675,70.72500000000682
TEXRAIL,13-NOV-2023,132.35,988068,102.45000000000682
TGBHOTELS,13-NOV-2023,12.9,139638,11.32500000000682
THANGAMAYL,13-NOV-2023,1335.1,13319,674.0000000000068
THEJO,13-NOV-2023,2051.25,39791,1071.8250000000069
THERMAX,13-NOV-2023,2901.25,13288,1532.3500000000067
THYROCARE,13-NOV-2023,542.0,16919,344.7500000000068
TIDEWATER,13-NOV-2023,1268.6,545272,760.9000000000068
TIIL,13-NOV-2023,2032.5,23033,1650.5500000000068
TIINDIA,13-NOV-2023,3164.25,60824,2598.375000000007
TIMESGTY,13-NOV-2023,72.15,13767,39.27500000000683
TIMETECHNO,13-NOV-2023,172.45,3502240,122.30000000000682
TIMKEN,13-NOV-2023,2946.0,21413,1559.2250000000067
TIPSFILMS,13-NOV-2023,629.5,9841,508.3750000000068
TITAGARH,13-NOV-2023,817.9,2572110,505.22500000000684
TITAN,13-NOV-2023,3264.75,275538,2041.3250000000069
TNPETRO,13-NOV-2023,89.75,165114,78.43000000000683
TNPL,13-NOV-2023,263.1,1126547,176.42500000000683
TORNTPHARM,13-NOV-2023,2066.0,188309,1084.9500000000069
TRACXN,13-NOV-2023,88.25,3640869,70.30000000000682
TREL,13-NOV-2023,41.75,454441,31.350000000006823
TRENT,13-NOV-2023,2559.05,1131761,1300.400000000007
TRIGYN,13-NOV-2023,116.25,155102,76.32500000000682
TRIL,13-NOV-2023,189.35,1764586,152.80000000000683
TRITURBINE,13-NOV-2023,403.45,205921,296.4000000000068
TTKHLTCARE,13-NOV-2023,1290.2,3465,680.5500000000069
TVSELECT,13-NOV-2023,351.75,35967,197.2000000000068
TVSHLTD,13-NOV-2023,5606.5,1060,2979.125000000007
TVSSRICHAK,13-NOV-2023,4681.9,11142,2447.6250000000064
UBL,13-NOV-2023,1573.35,140684,893.1500000000063
UDS,13-NOV-2023,280.6,304108,160.1000000000064
UFLEX,13-NOV-2023,436.35,36336,358.4750000000064
UGROCAP,13-NOV-2023,284.2,78347,187.30000000000638
UJJIVAN,13-NOV-2023,569.2,454911,426.7000000000064
ULTRACEMCO,13-NOV-2023,8677.4,64412,4367.675000000007
UMANGDAIRY,13-NOV-2023,69.1,9942,58.32500000000636
UNICHEMLAB,13-NOV-2023,409.55,3520,239.32500000000636
UNIPARTS,13-NOV-2023,550.65,77405,331.32500000000636
UNITEDTEA,13-NOV-2023,318.35,637,209.55000000000638
UNIVCABLES,13-NOV-2023,495.3,44545,406.8250000000064
UNOMINDA,13-NOV-2023,629.2,353585,520.5250000000065
USHAMART,13-NOV-2023,323.8,724266,167.50000000000642
UTIAMC,13-NOV-2023,772.15,137717,404.2250000000064
UTINEXT50,13-NOV-2023,48.48,13349,46.62500000000648
UTINIFTETF,13-NOV-2023,209.59,26275,129.03500000000648
UTISENSETF,13-NOV-2023,700.38,1189,454.9850000000065
UTTAMSUGAR,13-NOV-2023,431.0,83276,241.95000000000647
VADILALIND,13-NOV-2023,2482.85,5933,1456.9250000000065
VALIANTLAB,13-NOV-2023,182.1,160510,100.45000000000637
VALIANTORG,13-NOV-2023,436.8,24029,309.45000000000636
VARROC,13-NOV-2023,472.45,210248,263.62500000000637
VBL,13-NOV-2023,1008.75,1299695,543.1750000000064
VEDL,13-NOV-2023,241.95,4210127,121.80000000000642
VENKEYS,13-NOV-2023,2024.05,28708,1133.0000000000064
VERTOZ,13-NOV-2023,357.65,99744,286.57500000000636
VESUVIUS,13-NOV-2023,3632.9,8874,1995.2750000000065
VGUARD,13-NOV-2023,290.55,71182,203.90000000000637
VHL,13-NOV-2023,2822.15,1798,1556.3500000000065
VIJAYA,13-NOV-2023,623.1,326836,523.7500000000064
VIMTALABS,13-NOV-2023,408.25,39711,206.62500000000637
VINATIORGA,13-NOV-2023,1747.65,16334,1077.9500000000064
VINDHYATEL,13-NOV-2023,2395.7,18626,2071.6750000000065
VINYLINDIA,13-NOV-2023,414.7,26728,241.32500000000636
VIPIND,13-NOV-2023,596.35,167529,321.65000000000634
VISAKAIND,13-NOV-2023,83.8,163629,50.800000000006364
VISHNU,13-NOV-2023,318.8,128874,169.57500000000638
VLEGOV,13-NOV-2023,31.35,143042,16.125000000006366
VLSFINANCE,13-NOV-2023,187.45,22965,109.40000000000636
VMART,13-NOV-2023,1700.75,14086,944.1000000000064
VOLTAMP,13-NOV-2023,5236.25,16353,3468.5000000000064
VRLLOG,13-NOV-2023,674.7,41804,434.0750000000064
VSTIND,13-NOV-2023,3182.75,2668,1696.6000000000063
VSTTILLERS,13-NOV-2023,3733.3,7670,3458.0250000000065
WABAG,13-NOV-2023,569.05,848455,466.1750000000063
WELCORP,13-NOV-2023,523.8,4226034,335.0500000000063
WENDT,13-NOV-2023,12489.5,331,6324.075000000006
WHIRLPOOL,13-NOV-2023,1591.8,22835,1129.2750000000065
WINDLAS,13-NOV-2023,417.6,243030,223.62500000000637
WIPRO,13-NOV-2023,381.65,1792951,234.87500000000637
WONDERLA,13-NOV-2023,897.45,100557,591.2250000000064
WSTCSTPAPR,13-NOV-2023,712.75,83888,409.2250000000064
XPROINDIA,13-NOV-2023,897.6,34897,491.2750000000064
YASHO,13-NOV-2023,1630.65,3475,1264.1250000000064
YUKEN,13-NOV-2023,681.05,7977,350.22500000000633
ZENITHEXPO,13-NOV-2023,129.85,1031,72.90000000000636
ZENSARTECH,13-NOV-2023,487.8,317911,308.82500000000636
ZFCVINDIA,13-NOV-2023,16563.8,4799,8525.800000000007
ZODIACLOTH,13-NOV-2023,129.15,25510,124.80000000000729
ZOTA,13-NOV-2023,437.05,21408,279.6250000000073
ZYDUSLIFE,13-NOV-2023,620.25,845300,384.05000000000723
ZYDUSWELL,13-NOV-2023,1524.0,10854,1072.1250000000073
360ONE,10-NOV-2023,542.8,142699,280.7500000000073
3MINDIA,10-NOV-2023,31558.0,6310,15796.700000000008
5PAISA,10-NOV-2023,438.2,43294,233.40000000000728
AARON,10-NOV-2023,261.45,7817,134.25000000000728
AARTIDRUGS,10-NOV-2023,481.45,77429,371.45000000000726
AARTIIND,10-NOV-2023,511.15,806065,496.30000000000723
AARTISURF,10-NOV-2023,618.6,10210,505.9750000000073
AARVI,10-NOV-2023,114.75,94588,69.55000000000727
AAVAS,10-NOV-2023,1468.95,55245,791.8500000000073
ABB,10-NOV-2023,4239.3,640836,2854.1250000000073
ABBOTINDIA,10-NOV-2023,23705.65,13934,13972.475000000008
ABFRL,10-NOV-2023,216.6,5179169,195.82500000000726
ABSLAMC,10-NOV-2023,454.95,47985,335.77500000000725
ABSLLIQUID,10-NOV-2023,1000.0,488,522.0950000000073
ACC,10-NOV-2023,1825.3,259623,936.2200000000073
ACE,10-NOV-2023,854.45,914003,431.9250000000073
ACI,10-NOV-2023,527.1,295865,280.95000000000726
ADANIENSOL,10-NOV-2023,760.45,278461,428.2500000000073
ADANIENT,10-NOV-2023,2205.1,1072597,1482.7750000000074
ADORWELD,10-NOV-2023,1502.75,177670,865.1500000000071
ADVANIHOTR,10-NOV-2023,120.6,179919,118.15000000000717
ADVENZYMES,10-NOV-2023,324.4,131539,222.50000000000716
AETHER,10-NOV-2023,891.2,40006,524.0000000000072
AFFLE,10-NOV-2023,1017.6,109766,954.4000000000071
AGI,10-NOV-2023,972.35,700768,932.3000000000072
AGSTRA,10-NOV-2023,65.75,5119476,51.52500000000716
AHL,10-NOV-2023,320.1,229645,192.92500000000717
AHLEAST,10-NOV-2023,133.45,23565,122.82500000000715
AHLUCONT,10-NOV-2023,680.8,235239,407.12500000000716
AIAENG,10-NOV-2023,3559.5,40915,2120.150000000007
AKASH,10-NOV-2023,29.65,25745,17.275000000007047
AKSHARCHEM,10-NOV-2023,247.35,2726,126.77500000000704
AKZOINDIA,10-NOV-2023,2452.7,20382,1350.025000000007
ALBERTDAVD,10-NOV-2023,840.7,38367,426.7000000000071
ALICON,10-NOV-2023,831.9,20385,455.32500000000704
ALKEM,10-NOV-2023,4306.25,361432,2206.5000000000073
ALLSEC,10-NOV-2023,630.05,68599,450.80000000000723
ALPA,10-NOV-2023,87.25,339742,53.000000000007276
ALPHAGEO,10-NOV-2023,281.7,7101,149.67000000000726
AMBER,10-NOV-2023,3051.65,287244,1526.8500000000074
AMIORG,10-NOV-2023,1073.55,134054,573.9500000000073
AMNPLST,10-NOV-2023,160.0,8742,98.27500000000728
AMRUTANJAN,10-NOV-2023,602.6,13773,381.3000000000073
ANANDRATHI,10-NOV-2023,2069.15,49910,1335.8750000000073
ANDHRAPAP,10-NOV-2023,553.1,93182,400.3250000000073
ANGELONE,10-NOV-2023,2720.35,751337,1414.2750000000074
ANMOL,10-NOV-2023,55.4,492289,48.875000000007276
ANUP,10-NOV-2023,2579.5,57145,1317.4500000000073
APARINDS,10-NOV-2023,5107.6,67686,3006.9500000000075
APCOTEXIND,10-NOV-2023,490.95,24379,351.65000000000725
APLAPOLLO,10-NOV-2023,1654.55,1217739,934.6000000000072
APOLLOHOSP,10-NOV-2023,5278.5,696409,2697.6750000000075
APOLSINHOT,10-NOV-2023,1732.2,1969,1075.4500000000073
APTUS,10-NOV-2023,300.45,2117633,276.90000000000725
ARE&M,10-NOV-2023,628.15,136433,326.5000000000073
ARIHANTSUP,10-NOV-2023,216.6,316899,142.82500000000726
ARMANFIN,10-NOV-2023,2136.65,10395,1176.6250000000073
ARTEMISMED,10-NOV-2023,161.05,232296,82.60000000000728
ARVEE,10-NOV-2023,121.7,602,85.47500000000727
ARVIND,10-NOV-2023,212.15,5961621,166.9250000000073
ARVINDFASN,10-NOV-2023,380.7,1430975,296.4250000000073
ASAHIINDIA,10-NOV-2023,558.6,25603,454.6250000000073
ASAL,10-NOV-2023,397.25,10199,348.0000000000073
ASALCBR,10-NOV-2023,473.4,43657,435.32500000000726
ASHOKA,10-NOV-2023,139.15,2435499,76.87500000000728
ASHOKLEY,10-NOV-2023,173.8,11807704,97.07500000000728
ASIANENE,10-NOV-2023,186.25,11855,180.02500000000728
ASIANHOTNR,10-NOV-2023,201.35,29383,193.8000000000073
ASIANPAINT,10-NOV-2023,3076.45,364232,1638.9000000000071
ASPINWALL,10-NOV-2023,231.85,2051,156.25000000000728
ASTEC,10-NOV-2023,1248.5,7415,740.1750000000072
ASTRAL,10-NOV-2023,1891.35,137779,1115.3500000000072
ASTRAZEN,10-NOV-2023,4652.9,51480,2584.6750000000075
ATFL,10-NOV-2023,788.35,5110,469.47500000000775
ATUL,10-NOV-2023,6651.3,30679,3334.575000000008
AUBANK,10-NOV-2023,699.25,1514007,664.9750000000078
AUROPHARMA,10-NOV-2023,979.7,5495149,839.4750000000078
AUTOAXLES,10-NOV-2023,2346.7,12566,1240.1500000000076
AVADHSUGAR,10-NOV-2023,702.1,92841,433.6400000000077
AVROIND,10-NOV-2023,101.75,15279,89.60000000000773
AWHCL,10-NOV-2023,453.95,3819268,271.30000000000774
AXISBANK,10-NOV-2023,1029.2,3294063,661.3000000000077
AXISCADES,10-NOV-2023,540.55,37231,275.9150000000077
AXISHCETF,10-NOV-2023,99.31,2177,75.44500000000772
AXISNIFTY,10-NOV-2023,208.46,3328,140.34500000000773
AXISTECETF,10-NOV-2023,322.6,4234,265.5300000000077
AXSENSEX,10-NOV-2023,65.25,571,46.35000000000773
AYMSYNTEX,10-NOV-2023,67.15,9936,66.20000000000773
BAJAJ-AUTO,10-NOV-2023,5392.05,149325,2729.6000000000076
BAJAJELEC,10-NOV-2023,1008.65,27076,617.3500000000078
BAJAJFINSV,10-NOV-2023,1596.0,672720,1302.3250000000078
BAJAJHLDNG,10-NOV-2023,7138.6,14493,3585.5000000000077
BAJFINANCE,10-NOV-2023,7444.8,496261,7291.700000000008
BALAMINES,10-NOV-2023,2025.0,46964,1048.4250000000077
BALKRISIND,10-NOV-2023,2566.55,103882,1297.925000000008
BALRAMCHIN,10-NOV-2023,437.5,1373853,265.5750000000077
BANARISUG,10-NOV-2023,2580.15,1052,1335.3250000000078
BANKA,10-NOV-2023,73.0,16454,59.82500000000773
BANKBARODA,10-NOV-2023,194.85,10091704,133.92500000000774
BANKBEES,10-NOV-2023,446.11,387911,320.48000000000775
BANSWRAS,10-NOV-2023,141.6,72668,122.30000000000773
BARBEQUE,10-NOV-2023,605.7,62786,373.65000000000776
BASF,10-NOV-2023,2845.05,56529,1725.3750000000077
BATAINDIA,10-NOV-2023,1562.65,108001,803.5500000000078
BAYERCROP,10-NOV-2023,5433.7,21221,3498.1750000000075
BBL,10-NOV-2023,3579.7,14731,2335.445000000008
BCLIND,10-NOV-2023,52.25,2798226,34.52500000000773
BDL,10-NOV-2023,1053.2,315962,552.7250000000078
BECTORFOOD,10-NOV-2023,1217.4,691593,1135.300000000008
BEML,10-NOV-2023,2170.85,629841,1154.8250000000075
BERGEPAINT,10-NOV-2023,578.4,513917,333.2000000000077
BFUTILITIE,10-NOV-2023,615.95,60110,317.92500000000774
BHAGCHEM,10-NOV-2023,1593.3,4950,833.3000000000077
BHARATFORG,10-NOV-2023,1040.5,1066829,594.0250000000077
BHARATRAS,10-NOV-2023,9113.45,675,4613.650000000008
BHARTIARTL,10-NOV-2023,935.5,1345614,611.0750000000073
BIGBLOC,10-NOV-2023,150.75,45638,139.90000000000728
BIKAJI,10-NOV-2023,515.8,299462,333.27500000000725
BIRLACABLE,10-NOV-2023,277.9,51909,163.4250000000073
BIRLACORPN,10-NOV-2023,1272.55,89347,775.2250000000073
BLAL,10-NOV-2023,159.0,68033,134.15000000000728
BLISSGVS,10-NOV-2023,118.05,1813757,69.75000000000728
BLS,10-NOV-2023,274.45,3068143,170.30000000000726
BLUEDART,10-NOV-2023,6807.15,29853,3540.800000000007
BLUESTARCO,10-NOV-2023,950.0,223767,668.8750000000073
BOMDYEING,10-NOV-2023,154.8,1285831,114.07500000000728
BOROLTD,10-NOV-2023,402.35,36476,278.5750000000073
BORORENEW,10-NOV-2023,431.5,231495,416.9250000000073
BOSCHLTD,10-NOV-2023,19572.45,35887,10001.975000000008
BRIGADE,10-NOV-2023,700.9,569549,542.4750000000073
BRITANNIA,10-NOV-2023,4681.95,142336,2691.4250000000075
BSE,10-NOV-2023,2010.75,1693527,1025.4750000000067
BSLSENETFG,10-NOV-2023,63.59,490,42.825000000006824
BSOFT,10-NOV-2023,583.4,2069707,323.4950000000068
BUTTERFLY,10-NOV-2023,1079.65,2226,543.1500000000069
CAMLINFINE,10-NOV-2023,127.75,393224,70.80000000000682
CAMPUS,10-NOV-2023,258.85,10768597,193.30000000000683
CAMS,10-NOV-2023,2425.4,279541,1342.1250000000068
CANFINHOME,10-NOV-2023,748.35,199819,567.8750000000068
CAPACITE,10-NOV-2023,227.0,897173,214.15000000000683
CAPLIPOINT,10-NOV-2023,1199.0,1483187,713.0000000000068
CARBORUNIV,10-NOV-2023,1072.35,50779,585.8500000000067
CARERATING,10-NOV-2023,865.5,46794,540.3000000000068
CCL,10-NOV-2023,625.6,151439,381.1250000000068
CDSL,10-NOV-2023,1777.05,6328545,1201.3250000000069
CEATLTD,10-NOV-2023,2107.1,304330,1942.0750000000066
CENTURYPLY,10-NOV-2023,635.95,113242,332.7750000000066
CENTURYTEX,10-NOV-2023,1171.35,98355,903.6500000000066
CERA,10-NOV-2023,8607.1,17271,4889.225000000007
CGCL,10-NOV-2023,762.15,118267,425.60000000000633
CHALET,10-NOV-2023,584.3,85755,486.4250000000064
CHEMBOND,10-NOV-2023,443.45,61963,375.62500000000637
CHEMFAB,10-NOV-2023,358.75,4905,311.9750000000064
CHEMPLASTS,10-NOV-2023,447.3,48161,403.02500000000634
CHENNPETRO,10-NOV-2023,585.4,1265944,516.3500000000064
CHEVIOT,10-NOV-2023,1240.05,5103,912.7250000000064
CHOLAFIN,10-NOV-2023,1148.25,650284,794.6750000000064
CIGNITITEC,10-NOV-2023,1075.45,128817,772.8500000000064
CIPLA,10-NOV-2023,1240.1,576673,1157.7750000000065
CLEAN,10-NOV-2023,1371.0,58826,1305.5500000000063
CLSEL,10-NOV-2023,208.9,75689,146.27500000000637
CMSINFO,10-NOV-2023,376.15,562595,292.52500000000634
COCHINSHIP,10-NOV-2023,1048.7,1981727,651.2000000000064
COFORGE,10-NOV-2023,5139.0,156660,2592.9750000000063
CONCOR,10-NOV-2023,736.85,488913,380.50000000000637
CONCORDBIO,10-NOV-2023,1302.6,423319,1019.7250000000063
CONSOFINVT,10-NOV-2023,191.0,53732,137.20000000000636
CONTROLPR,10-NOV-2023,851.35,29467,472.62000000000637
CORDSCABLE,10-NOV-2023,113.85,42202,78.47500000000636
COROMANDEL,10-NOV-2023,1097.5,220538,605.6750000000063
CPSEETF,10-NOV-2023,55.29,686354,29.870000000006367
CRAFTSMAN,10-NOV-2023,4888.05,11571,2471.6700000000064
CREDITACC,10-NOV-2023,1699.7,294603,851.7500000000064
CRISIL,10-NOV-2023,4099.85,91446,2179.6750000000065
CSBBANK,10-NOV-2023,347.9,242306,208.65000000000634
CSLFINANCE,10-NOV-2023,375.55,188094,361.7250000000064
CUB,10-NOV-2023,142.25,3323006,106.77500000000637
CUMMINSIND,10-NOV-2023,1768.45,189259,913.7500000000064
CYIENT,10-NOV-2023,1660.7,241625,901.7000000000064
DALBHARAT,10-NOV-2023,2089.5,153274,1311.4250000000063
DATAMATICS,10-NOV-2023,570.35,119979,310.2250000000064
DATAPATTNS,10-NOV-2023,1832.6,198305,1201.4750000000063
DBL,10-NOV-2023,361.8,3186921,330.0750000000064
DBREALTY,10-NOV-2023,187.0,2693312,172.25000000000637
